,10,11,111,1112,11121,111219,1113,11133,111335,111336,111339,1114,11141,111411,111419,11142,111421,111422,1119,11192,111920,11193,111930,11194,111940,11199,111998,112,1121,11211,112111,1123,11234,112340,1124,11241,112410,1129,11292,112920,11299,112990,113,1131,11311,113110,1132,11321,113210,1133,11331,113310,115,1151,11511,115112,115114,115115,115116,1152,11521,115210,1153,11531,115310,21,212,2123,21231,212313,212319,21232,212324,212325,21239,212391,212399,213,2131,21311,213111,213112,22,221,2211,22111,221111,221112,221114,221117,221118,22112,221121,221122,2212,22121,221210,2213,22131,221310,22132,221320,23,236,2361,23611,236115,236116,236117,236118,2362,23621,236210,23622,236220,237,2371,23711,237110,23712,237120,23713,237130,2372,23721,237210,2373,23731,237310,2379,23799,237990,238,2381,23811,238111,238112,23812,238121,238122,23813,238131,238132,23814,238141,238142,23815,238151,238152,23816,238161,238162,23817,238171,23819,238191,238192,2382,23821,238211,238212,23822,238221,238222,23829,238291,238292,2383,23831,238311,238312,23832,238321,238322,23833,238331,238332,23834,238341,238342,23835,238351,238352,23839,238391,238392,2389,23891,238911,238912,23899,238991,238992,31-33,42,423,4231,42311,423110,42312,423120,42313,423130,42314,423140,4232,42321,423210,42322,423220,4233,42331,423310,42332,423320,42333,423330,42339,423390,4234,42341,423410,42342,423420,42343,423430,42344,423440,42345,423450,42346,423460,42349,423490,4235,42351,423510,42352,423520,4236,42361,423610,42362,423620,42369,423690,4237,42371,423710,42372,423720,42373,423730,42374,423740,4238,42381,423810,42382,423820,42383,423830,42384,423840,42385,423850,42386,423860,4239,42391,423910,42392,423920,42393,423930,42394,423940,42399,423990,424,4241,42411,424110,42412,424120,42413,424130,4242,42421,424210,4243,42431,424310,42432,424320,42433,424330,42434,424340,4244,42441,424410,42442,424420,42443,424430,42444,424440,42445,424450,42446,424460,42447,424470,42448,424480,42449,424490,4245,42451,424510,42459,424590,4246,42461,424610,42469,424690,4247,42471,424710,42472,424720,4248,42481,424810,42482,424820,4249,42491,424910,42492,424920,42493,424930,42494,424940,42495,424950,42499,424990,425,4251,42511,425110,42512,425120,44-45,48-49,51,511,5111,51111,511110,51112,511120,51113,511130,51114,511140,51119,511199,5112,51121,511210,512,5121,51211,512110,51212,512120,51213,512131,512132,51219,512191,512199,5122,51221,512210,51222,512220,51223,512230,51224,512240,51225,512250,51229,512290,515,5151,51511,515111,515112,51512,515120,5152,51521,515210,517,5171,51711,517110,5172,51721,517210,5173,51731,517311,517312,5174,51741,517410,5179,51791,517911,517919,518,5182,51821,518210,519,5191,51911,519110,51912,519120,51913,519130,51919,519190,52,521,5211,52111,521110,522,5221,52211,522110,52212,522120,52213,522130,52219,522190,5222,52221,522210,52222,522220,52229,522291,522292,522293,522294,522298,5223,52231,522310,52232,522320,52239,522390,523,5231,52311,523110,52312,523120,52313,523130,52314,523140,5232,52321,523210,5239,52391,523910,52392,523920,52393,523930,52399,523991,523999,524,5241,52411,524113,524114,52412,524126,524127,524128,52413,524130,5242,52421,524210,52429,524291,524292,524298,525,5251,52511,525110,52512,525120,52519,525190,5259,52591,525910,52592,525920,52599,525990,53,531,5311,53111,531110,53112,531120,53113,531130,53119,531190,5312,53121,531210,5313,53131,531311,531312,53132,531320,53139,531390,532,5321,53211,532111,532112,53212,532120,5322,53221,532210,53222,532220,53223,532230,53228,532281,532282,532283,532284,532289,53229,532291,532299,5323,53231,532310,5324,53241,532411,532412,53242,532420,53249,532490,533,5331,53311,533110,54,541,5411,54111,541110,54119,541191,541199,5412,54121,541211,541213,541214,541219,5413,54131,541310,54132,541320,54133,541330,54134,541340,54135,541350,54136,541360,54137,541370,54138,541380,5414,54141,541410,54142,541420,54143,541430,54149,541490,5415,54151,541511,541512,541513,541519,5416,54161,541611,541612,541613,541614,541618,54162,541620,54169,541690,5417,54171,541711,541712,541713,541714,541715,54172,541720,5418,54181,541810,54182,541820,54183,541830,54184,541840,54185,541850,54186,541860,54187,541870,54189,541890,5419,54191,541910,54192,541921,541922,54193,541930,54194,541940,54199,541990,55,551,5511,55111,551111,551112,551114,56,561,5611,56111,561110,5612,56121,561210,5613,56131,561311,561312,56132,561320,56133,561330,5614,56141,561410,56142,561421,561422,56143,561431,561439,56144,561440,56145,561450,56149,561491,561492,561499,5615,56151,561510,56152,561520,56159,561591,561599,5616,56161,561611,561612,561613,56162,561621,561622,5617,56171,561710,56172,561720,56173,561730,56174,561740,56179,561790,5619,56191,561910,56192,561920,56199,561990,562,5621,56211,562111,562112,562119,5622,56221,562211,562212,562213,562219,5629,56291,562910,56292,562920,56299,562991,562998,61,611,6111,61111,611110,6112,61121,611210,6113,61131,611310,6114,61141,611410,61142,611420,61143,611430,6115,61151,611511,611512,611513,611519,6116,61161,611610,61162,611620,61163,611630,61169,611691,611692,611699,6117,61171,611710,62,621,6211,62111,621111,621112,6212,62121,621210,6213,62131,621310,62132,621320,62133,621330,62134,621340,62139,621391,621399,6214,62141,621410,62142,621420,62149,621491,621492,621493,621498,6215,62151,621511,621512,6216,62161,621610,6219,62191,621910,62199,621991,621999,622,6221,62211,622110,6222,62221,622210,6223,62231,622310,623,6231,62311,623110,6232,62321,623210,62322,623220,6233,62331,623311,623312,6239,62399,623990,624,6241,62411,624110,62412,624120,62419,624190,6242,62421,624210,62422,624221,624229,62423,624230,6243,62431,624310,6244,62441,624410,71,711,7111,71111,711110,71112,711120,71113,711130,71119,711190,7112,71121,711211,711212,711219,7113,71131,711310,71132,711320,7114,71141,711410,7115,71151,711510,712,7121,71211,712110,71212,712120,71213,712130,71219,712190,713,7131,71311,713110,71312,713120,7132,71321,713210,71329,713290,7139,71391,713910,71393,713930,71394,713940,71395,713950,71399,713990,72,721,7211,72111,721110,72112,721120,72119,721191,721199,7212,72121,721211,721214,7213,72131,721310,722,7223,72231,722310,72232,722320,72233,722330,7224,72241,722410,7225,72251,722511,722513,722514,722515,81,811,8111,81111,811111,811112,811113,811118,81112,811121,811122,81119,811191,811192,811198,8112,81121,811211,811212,811213,811219,8113,81131,811310,8114,81141,811411,811412,81142,811420,81143,811430,81149,811490,812,8121,81211,812111,812112,812113,81219,812191,812199,8122,81221,812210,81222,812220,8123,81231,812310,81232,812320,81233,812331,812332,8129,81291,812910,81292,812921,81293,812930,81299,812990,813,8131,81311,813110,8132,81321,813211,813212,813219,8133,81331,813311,813312,813319,8134,81341,813410,8139,81391,813910,81392,813920,81393,813930,81394,813940,81399,813990,814,8141,81411,814110,99,999,9999,99999,999999
2014,693762,221,78,45.79145149352631,45.79145149352631,45.79145149352631,,,,,,20,6.4560724630001145,,6.4560724630001145,13.543927536999888,10.371535810819916,3.172391726179973,12.208548506473688,0.0,0.0,,,,,12.208548506473688,12.208548506473688,29,4.030048241515348,4.030048241515348,4.030048241515348,8.359229223855209,8.359229223855209,8.359229223855209,4.030048241515348,4.030048241515348,4.030048241515348,12.58067429311409,8.473762110411576,8.473762110411576,4.106912182702515,4.106912182702515,63,41,41,41,,,,22,22,22,51,7.610723412156467,7.610723412156467,5.142915601772522,2.4678078103839454,,,36,36,36,7.389276587843531,7.389276587843531,7.389276587843531,85,67.32600888638808,67.32600888638808,67.32600888638808,58.97045545392966,8.355553432458425,,,,,,,17.673991113611915,17.673991113611915,17.673991113611915,8.83699555680596,8.83699555680596,3169,3169,1943.144854293615,75.29458165296958,,75.29458165296958,,,,1867.8502726406448,,1867.8502726406448,1090,1090,1090,135.8551457063855,95,95,40.855145706385485,40.855145706385485,16760,5873,2375,2375,1201,141,354,679,3498,209,209,3289,3289,2328,1640,413.71269924772565,413.71269924772565,50.287300752274376,50.287300752274376,1176,1176,341,341,341,272,272,272,75,75,75,8559,1115,317,28,289,15.474814931562385,,15.474814931562385,44.52518506843762,18,26.525185068437608,139,25,114,120,28.159785493842204,91.84021450615779,183,75,108,66,66,230,36.008986926307216,193.99101307369278,4730,2972,825,2147,1229,426,803,529,69.80205438869774,459.1979456113022,1948,738,47,691,483,77,406,58,39.93854914950313,18.06145085049687,64,29,35,226,167,59,379,122,257,766,306,79,227,460,70,390,25629,39609,19965,2168,1461,1461,635,635,62.432853161951975,62.432853161951975,9.56714683804802,9.56714683804802,1448,447,447,1001,1001,1097,766,766,183,183,86,86,62,62,8562,29.66255976387904,29.66255976387904,166,166,7180,7180,219,219,803,803,7.337440236120967,7.337440236120967,157,157,373,373,373,,,1579,404,404,97,97,1078,1078,642,101.94610086787884,101.94610086787884,229,229,299,299,12.053899132121153,12.053899132121153,2453,41.6435585415157,41.6435585415157,6.356441458484289,6.356441458484289,984,984,1046,1046,224,224,151,151,1643,57,57,69,69,1092,1092,299,299,126,126,12798,2311,19.350357648203218,19.350357648203218,215.64964235179676,215.64964235179676,2076,2076,1062,1062,1062,744,123,123,117,117,478,478,26,26,5527,1931,1931,290,290,27,27,92.75240862708159,92.75240862708159,267.1237956864593,267.1237956864593,267.1237956864593,267.1237956864593,863,863,225,225,1564,1564,39,8.411853599338542,8.411853599338542,30.588146400661454,30.588146400661454,523,62,62,461,461,193,99,99,94,94,1588,161.51609507877944,161.51609507877944,1426.4839049212205,1426.4839049212205,811,51,51,48,48,80,80,23,23,245,245,364,364,6846,6846,371,371,6475,6475,62746,37074,49073,9315,1847,1061.8049160580667,1061.8049160580667,392,392,213.89948985478665,213.89948985478665,131,131,48.29559408714634,48.29559408714634,7468,7468,7468,1654,1472,799,799,18.69566855582801,18.69566855582801,534,514.5004679272516,19.49953207274835,120.304331444172,108,12.304331444171996,182,12,12,20.5,20.5,34,34,95,95,,,20.500000000000004,20.500000000000004,8493,8397,861,430,431,7536,7536,96,96,96,24066,14892,14892,14892,6921,6921,6921,,,,,48.53500098995358,48.53500098995358,48.53500098995358,2204.464999010047,2204.464999010047,853.4649990100465,1351,2741,2741,2741,2741,2804,2804,72,72,87,87,2604,2604,41,41,47697,521.9607504241338,521.9607504241338,521.9607504241338,521.9607504241338,20068,12365,11529,11529,319.035449872294,319.035449872294,499,499,17.96455012770599,17.96455012770599,4805,358,358,269,269,4178,891,2228,27.767963479570962,108.23203652042903,923,2898,354,354,2168,2168,376,376,9010,4614,2061,2061,2487,2487,14.143531302436052,14.143531302436052,51.85646869756394,51.85646869756394,2.1728173709033793,2.1728173709033793,2.1728173709033793,4393.827182629097,220.82718262909614,220.82718262909614,1150,1150,2156,2156,867,211,656,17231,7404,2966,2103,863,4296,3864,367,65,142,142,9827,7085,7085,2742,1626,643,473,866.0392495758664,818.0392495758663,,,121.50972538594617,121.50972538594617,696.5295241899203,696.5295241899203,48,2.7666067848229705,2.7666067848229705,5.2333932151770295,5.2333932151770295,40,40,19942,14987,4693,2391,2391,2056,2056,149,149,97,97,3399,3399,3399,6895,6033,3597,2436,143,143,719,719,4593,3037,1931,1906.3459482667477,24.654051733252548,1106,1106,716,265,265,210,210,13,13,,,,,,,228,47,181,70,70,70,770,72,8.63801901637441,63.36198098362559,219,219,479,479,362,362,362,362,91808,91808,14588,14140,14140,448,350,98,15936,15936,8338,413,4841,2344,8999,2638,2638,247,247,5597,5597,34.50654638243314,34.50654638243314,143,143,6.4934536175668525,6.4934536175668525,63,63,270,270,1762,677,677,35,35,1006,1006,44,44,21226,21226,10107,8878,1241,1000,16346,15666,9418,1094,3588,684,882,199,199,481,481,2983,2888,165,2723,,,,95,95,6553,2336,2336,863,863,211,211,501,501,1884,1884,277,277,112,112,369,369,3415,713,713,303,222,81,190,190,1368,1368,841,841,16729,16729,16729,16729,481,668,15580,73439,72269,4771,4771,4771,1381,1381,1381,36284,2994,2437,557,29411,29411,3879,3879,6880,300,300,1348,395.19598734216333,952.8040126578367,845,171,674,1190,1190,2418,2418,779,16,280,483,1235,744,744,178,178,313,152,161,11243,9903,495.91949217022153,9290,117.08050782977851,1340,1293,47,8850,619,619,6212,6212,1769,1769,51,51,199,199,1625,121,121,1112,1112,392,392,1170,666,666,656.2869575873818,9.713042412618126,,176,176,17.5,65,17.5,76,328,187,187,70.02974576161552,70.02974576161552,70.97025423838447,19.970254238384484,51,15708,15708,6820,6820,6820,231,231,231,4668,4668,4668,603,8.16433272754469,8.16433272754469,118.00544940904072,118.00544940904072,476.8302178634146,476.8302178634146,950,950,78,54.58335832839766,108.41664167160233,709,2138,270,270,401,401,369,369,1098,860,37.12723477033617,200.8727652296638,298,298,298,79333,29211,15623,15623,15419,204,3296,3296,3296,3027,514,514,341,341,247,247,1233,1233,692,91,601,2621,55,55,261,261,2305,768,653,664,220,765,765,461,304,3328,3328,3328,551,112.87660285797284,112.87660285797284,438.1233971420273,296.1233971420272,142,32175,30348,30348,30348,1198.8335845396628,1198.8335845396628,1198.8335845396628,628.1664154603369,628.1664154603369,628.1664154603369,7245,3716,3716,3716,674,328.4563529223822,328.4563529223822,345.54364707761783,345.54364707761783,2387,2387,1228,1159,468,468,468,10702,3683,1129,1129,1419,1419,1135,1135,926,33.6386846753268,33.6386846753268,367.36131532467317,160,207.36131532467317,525,525,878,878,878,5215,5215,5215,12192,3693,722,369,369,68.45747388154933,68.45747388154933,148,148,136.54252611845067,136.54252611845067,544,544,165.83981467282092,,378.1601853271791,2084,1673,1673,411,411,113,113,113,230,230,230,1304,1304,240,240,25.723612193280644,25.723612193280644,940,940,98.27638780671936,98.27638780671936,7195,181,21.774843177514594,21.774843177514594,159.22515682248536,159.22515682248536,92,11.4630928386445,11.4630928386445,80.53690716135549,80.53690716135549,6922,1739,1739,,,3611,3611,431,431,1141,1141,77148,12521,12480,12436,12436,0.0,0.0,44,24.22026745408534,19.77973254591465,10.30700720465774,10.30700720465774,,10.30700720465774,30.692992795342263,30.692992795342263,30.692992795342263,64627,5498,4022,4022,1406.3881125688483,1406.3881125688483,69.61188743115167,69.61188743115167,1942,1942,1942,57187,57187,32384,21579,465,2759,21887,3934,2882,989,806,31,75,77,750,712,38,1143,300,767,76,271,271,15.333249366256842,124,12.666750633743158,119,569,569,569,212,54,19,35,47,47,12,12,99,99,10430,3443,2736,72,2540,124,707,57,650,384,286,286,98,98,1907,82,82,921,921,904,436,468,4696,480,480,8.172611230924229,8.172611230924229,3856,3856,351.82738876907575,351.82738876907575,6289,238,238,238,1436,1436,363,936,137,883,883,270,218,395,1377,1377,1377,2355,907,907,407,407,453,453,103,103,485,485,1234,1234,1234,1234,3513,3513,3513,3513,3513
2015,712929,192,35,3.2868081212044853,3.2868081212044853,3.2868081212044853,,,,,,28,10.272722344877742,,10.272722344877742,17.727277655122254,10.705852432666518,7.021425222455737,3.7131918787955143,,,,,,,3.7131918787955143,3.7131918787955143,28,6.046717196458911,6.046717196458911,6.046717196458911,6.9271179214512735,6.9271179214512735,6.9271179214512735,6.046717196458905,6.046717196458905,6.046717196458905,8.979447685630905,8.979447685630905,8.979447685630905,,,63,39,39,39,,,,24,24,24,66,3.9535724042791287,3.9535724042791287,1.8422246431496885,2.1113477611294393,,,59,59,59,3.0464275957208704,3.0464275957208704,3.0464275957208704,138,81.16534723043361,81.16534723043361,81.16534723043361,64.36833154413463,16.797015686298984,,,,,,,56.834652769566375,56.834652769566375,56.834652769566375,16.39163679822007,40.44301597134631,3202,3202,1942.5537607730166,97.87253944647443,,32.62417981549148,32.62417981549148,32.62417981549148,,1844.6812213265423,,1844.6812213265423,1125,1125,1125,134.44623922698338,98,98,36.44623922698334,36.44623922698334,17166,5842,2371,2371,1168,214,356,633,3471,123,123,3348,3348,2389,1574,391.82808902659787,391.82808902659787,64.17191097340202,64.17191097340202,1118,1118,502,502,502,243,243,243,70,70,70,8935,1330,333,16,317,148,,148,67.27669843682011,46.42138416375,20.855314273070135,154,27,127,116,42.357221043228165,73.64277895677183,180,73,107,45.723301563179874,45.723301563179874,286,25.181100641579334,260.81889935842065,5089,3023,856,2167,1506,463,1043,560,68.46078547012168,491.53921452987817,1785,645,52,593,447,82,365,76,61,15,75,32,43,221,170,51,321,38,283,731,375,86,289,356,47,309,26066,40755,19293,1169,496,496,603,603,56.700911479520855,56.700911479520855,13.29908852047914,13.29908852047914,1688,562,562,1126,1126,1216,848,848,186,186,120,120,62,62,8585,26.143149161586287,26.143149161586287,164,164,7138,7138,205,205,868,868,10.856850838413717,10.856850838413717,173,173,393,393,393,,,1692,457,457,88,88,1147,1147,523,85.06246053339606,85.06246053339606,137,137,265,265,35.93753946660395,35.93753946660395,2523,35.20905790934377,35.20905790934377,13.790942090656225,13.790942090656225,1003,1003,1056,1056,286,286,129,129,1504,68,68,71,71,954,954,296,296,115,115,13680,2436,48.71480506575703,48.71480506575703,255.2851949342429,255.2851949342429,2132,2132,1083,1083,1083,789,134,134,98.17312038298051,98.17312038298051,522,522,34.82687961701951,34.82687961701951,6265,1954,1954,517.9543179672562,517.9543179672562,61,61,98.5106440319048,98.5106440319048,205,205,226.53503800083888,226.53503800083888,946,946,268,268,1988,1988,58,17.03532941203933,17.03532941203933,40.96467058796067,40.96467058796067,549,89,89,460,460,194,97,97,97,97,1478,102.4043299547156,102.4043299547156,1375.5956700452841,1375.5956700452841,828,50,50,45.845471901173205,45.845471901173205,77,77,26.154528098826802,26.154528098826802,235,235,394,394,7782,7782,392,392,7390,7390,64617,39415,45765,9818,2031,1422,1422,396,396,74.51603700156704,74.51603700156704,96,96,42.483962998432965,42.483962998432965,7787,7787,7787,1308,1136,474,474,16.449938799467553,16.449938799467553,529,503.12905935634717,25.870940643652798,116.55006120053245,107,9.550061200532442,172,13,13,19.999999999999996,19.999999999999996,21,21,98,98,,,20.000000000000004,20.000000000000004,7982,7889,804,420,384,7085,7085,93,93,93,21889,15877,15877,15877,3937.382408593116,3937.382408593116,3937.382408593116,,,,,95.61759140688282,95.61759140688282,95.61759140688282,1979,1979,604,1375,2617,2617,2617,2617,2151,2151,73,73,82,82,1953,1953,43,43,49563,900.7201673324953,900.7201673324953,900.7201673324953,900.7201673324953,20873,13073,11517,11517,247.76114278443342,247.76114278443342,1275,1275,33.238857215566604,33.238857215566604,4499,376,376,196,196,3927,972,2067,50.424893440201004,62.575106559798996,775,3301,509,509,2440,2440,352,352,9424,4652,2032,2032,2551,2551,28.318567253506295,28.318567253506295,40.68143274649371,40.68143274649371,,,,4772,281,281,1115,1115,2407,2407,969,198,771,17810,7617,3021,1976,1045,4455,3898,386.2460639073181,170.7539360926818,141,141,10193,7759,7759,2434,1403,607,424,555.2798326675047,475.27983266750465,,,131.6653210014529,131.6653210014529,343.6145116660518,343.6145116660518,80,10.692659377062819,10.692659377062819,12.307340622937181,12.307340622937181,57,57,20953,15811,5086,2367,2367,2363,2363,204,204,152,152,3678,3678,3678,7047,6139,3788,2351,151,151,757,757,4829,3206,1965,1928.0700981233524,36.929901876648174,1241,1241,751,275,275,226,226,15,15,,,,,,,235,48,187,77,77,77,795,89,28.87220597430116,60.12779402569885,207,207,499,499,313,313,313,313,94636,94636,14618,14359,14359,259,154,105,16664,16664,8620,410,5248,2386,9590,2825,2825,249,249,6101,6101,25.668888994307085,25.668888994307085,41,41,14.331111005692907,14.331111005692907,80,80,254,254,1835,756,756,41,41,986,986,52,52,22124,22124,10627,9234,1234,1029,17678,17035,10304,762,4059,768,1142,200,200,443,443,1767,1674,189,1485,,,,93,93,6831,2486,2486,894,894,197,197,538,538,1943,1943,274,274,110,110,389,389,3529,698,698,323,250,73,201,201,1459,1459,848,848,19903,19903,19903,19903,494,668,18741,74128,73057,5035,5035,5035,1356,1356,1356,37908,3478,2899,579,30341,30341,4089,4089,7198,308,308,1082,328,754,1018,175,843,1278,1278,2795,2795,717,50.144952685436884,196.85504731456308,470,1237,682,682,255,255,300,153,147,9572,8413,512.599517515283,7775,125.40048248471705,1159,1112,47,9222,771,771,6309,6309,1810,1810,48,48,284,284,1529,239,239,965,965,325,325,1071,540,540,522.9098109496261,17.090189050373965,,199,199,25.638635667629522,75,15.361364332370472,83,332,193,193,67.02682705985185,67.02682705985185,71.97317294014817,23.97317294014819,48,15641,15641,7293,7293,7293,164,164,164,4289,4289,4289,607,33.09511051968091,33.09511051968091,280.90488948031907,280.90488948031907,293,293,648,648,102.01701928713007,36.00575328592519,65.97722742694478,444,2279,335,335,467,467,421,421,1056,845,17,194,361,361,361,83968,30222,15999,15999,15802,197,3729,3729,3729,3021,524,524,399,399,228,228,1255,1255,615,90,525,2728,54,54,311,311,2363,814,645,623,281,780,780,527,253,3386,3386,3386,579,149.03701716638534,149.03701716638534,429.9629828336146,243.96298283361457,186,34290,32486,32486,32486,1245.3460679968964,1245.3460679968964,1245.3460679968964,558.6539320031031,558.6539320031031,558.6539320031031,8071,3783,3783,3783,719,387.97747169937276,387.97747169937276,331.0225283006272,331.0225283006272,3077,3077,1810,1267,492,492,492,11385,4161,1287,1287,1555,1555,1319,1319,1112,69.39960185034919,69.39960185034919,368.60039814965097,169,199.6003981496509,674,674,819,819,819,5293,5293,5293,13456,3990,741,381,381,59.24971967078819,59.24971967078819,175,175,125.7502803292118,125.7502803292118,489.611562344727,489.611562344727,485,,4.611562344727056,2255,1842,1842,413,413,214.388437655273,214.388437655273,214.388437655273,290,290,290,1352,1352,252,252,31.92313153680228,31.92313153680228,966,966,102.07686846319775,102.07686846319775,8114,292,35.42261977500763,35.42261977500763,256.57738022499234,256.57738022499234,108,19.678689450131877,19.678689450131877,88.32131054986812,88.32131054986812,7714,1772,1772,,,3802,3802,598,598,1542,1542,78345,12805,12744,12695,12695,,,49,24.50000000000001,24.499999999999982,22.158621683062417,22.158621683062417,,22.158621683062417,38.84137831693759,38.84137831693759,38.84137831693759,65540,5962,4532,4532,1407,1407,23,23,2097,2097,2097,57481,57481,33367,20599,467,3048,22477,4046,2995,1052,879,24,85,64,746,711,35,1197,313,819,65,308,308,15,177,10,106,521,521,521,222,32,18,14,44,44,17,17,129,129,10492,3580,2815,104,2567,144,765,50,715,306,221,221,85,85,1819,86,86,930,930,803,291,512,4787,546,546,27.46525096152226,27.46525096152226,3831,3831,382.53474903847774,382.53474903847774,6779,298,298,298,1764,1764,642,961,161,954,954,269,268,417,1314,1314,1314,2449,940,940,429,429,535,535,65,65,480,480,1160,1160,1160,1160,2543,2543,2543,2543,2543
