,10,11,111,1112,11121,111219,1113,11133,111335,111336,111339,1114,11141,111411,111419,11142,111421,111422,1119,11192,111920,11193,111930,11194,111940,11199,111998,112,1121,11211,112111,1123,11234,112340,1124,11241,112410,1129,11292,112920,11299,112990,113,1131,11311,113110,1132,11321,113210,1133,11331,113310,115,1151,11511,115112,115114,115115,115116,1152,11521,115210,1153,11531,115310,21,212,2123,21231,212313,212319,21232,212324,212325,21239,212391,212399,213,2131,21311,213111,213112,22,221,2211,22111,221111,221112,221114,221117,221118,22112,221121,221122,2212,22121,221210,2213,22131,221310,22132,221320,23,236,2361,23611,236115,236116,236117,236118,2362,23621,236210,23622,236220,237,2371,23711,237110,23712,237120,23713,237130,2372,23721,237210,2373,23731,237310,2379,23799,237990,238,2381,23811,238111,238112,23812,238121,238122,23813,238131,238132,23814,238141,238142,23815,238151,238152,23816,238161,238162,23817,238171,23819,238191,238192,2382,23821,238211,238212,23822,238221,238222,23829,238291,238292,2383,23831,238311,238312,23832,238321,238322,23833,238331,238332,23834,238341,238342,23835,238351,238352,23839,238391,238392,2389,23891,238911,238912,23899,238991,238992,311,3111,31111,311111,311119,3112,31122,311225,3113,31134,311340,31135,311351,311352,3114,31141,311411,311412,31142,311421,3115,31151,311511,311513,311514,31152,311520,3116,31161,311612,311615,3117,31171,311710,3118,31181,311811,311812,311813,31182,311821,311824,31183,311830,3119,31191,311911,311919,31192,311920,31193,311930,31194,311941,311942,31199,311991,311999,312,3121,31211,312111,312112,312113,31212,312120,31213,312130,31214,312140,3122,31223,312230,313,3131,31311,313110,3132,31321,313210,31322,313220,31323,313230,31324,313240,3133,31331,313310,31332,313320,314,3141,31411,314110,31412,314120,3149,31491,314910,31499,314994,314999,315,3151,31511,315110,3152,31521,315210,31522,315220,31524,315240,31528,315280,3159,31599,315990,316,3161,31611,316110,3162,31621,316210,3169,31699,316992,316998,31-33,321,3211,32111,321113,321114,3212,32121,321211,321212,321213,3219,32191,321911,321912,321918,32192,321920,32199,321991,321999,322,3221,32211,322110,32212,322121,32213,322130,3222,32221,322211,322212,322219,32222,322220,32223,322230,32229,322291,322299,323,3231,32311,323111,323113,323117,32312,323120,324,3241,32411,324110,32412,324121,324122,32419,324191,324199,325,3251,32512,325120,32513,325130,32518,325180,32519,325194,325199,3252,32521,325211,32522,325220,3253,32531,325311,32532,325320,3254,32541,325411,325412,325413,325414,3255,32551,325510,3256,32561,325611,325612,325613,32562,325620,3259,32591,325910,32599,325991,325992,325998,326,3261,32611,326111,326112,326113,32612,326121,326122,32613,326130,32614,326140,32615,326150,32616,326160,32619,326191,326199,3262,32621,326212,32622,326220,32629,326299,327,3271,32711,327110,32712,327120,3272,32721,327211,327212,327213,327215,3273,32731,327310,32732,327320,32733,327331,32739,327390,3274,32742,327420,3279,32791,327910,32799,327991,327993,327999,331,3311,33111,331110,3312,33122,331221,3313,33131,331315,3314,33142,331420,33149,331491,331492,3315,33151,331511,33152,331524,331529,332,3321,33211,332111,332119,3322,33221,332215,332216,3323,33231,332311,332312,332313,33232,332321,332322,332323,3324,33241,332410,33242,332420,33243,332431,332439,3325,33251,332510,3326,33261,332618,3327,33271,332710,33272,332722,3328,33281,332811,332812,332813,3329,33291,332911,332913,332919,33299,332994,332996,332999,333,3331,33311,333111,333112,3332,33324,333241,333242,333243,333244,333249,3333,33331,333314,333316,333318,3334,33341,333413,333414,333415,3335,33351,333511,333514,333515,333517,333519,3336,33361,333611,333612,3339,33392,333922,333923,33399,333992,333993,333994,333995,333997,333999,334,3341,33411,334111,334112,334118,3342,33421,334210,33422,334220,33429,334290,3343,33431,334310,3344,33441,334413,334418,334419,3345,33451,334510,334511,334512,334513,334515,334516,334517,334519,3346,33461,334613,334614,335,3351,33512,335121,335122,3352,33521,335210,3353,33531,335311,335312,335313,335314,3359,33591,335911,335912,33592,335921,335929,33593,335931,33599,335999,336,3361,33611,336111,336112,3362,33621,336211,336214,3363,33631,336310,33632,336320,33633,336330,33634,336340,33635,336350,33636,336360,33637,336370,33639,336390,3364,33641,336411,336412,336413,3366,33661,336611,3369,33699,336991,336999,337,3371,33711,337110,33712,337121,337122,337124,337125,337127,3372,33721,337211,337212,337214,337215,3379,33791,337910,33792,337920,339,3391,33911,339112,339113,339114,339115,339116,3399,33991,339910,33992,339920,33993,339930,33994,339940,33995,339950,33999,339991,339992,339993,339994,339999,42,423,4231,42311,423110,42312,423120,42313,423130,42314,423140,4232,42321,423210,42322,423220,4233,42331,423310,42332,423320,42333,423330,42339,423390,4234,42341,423410,42342,423420,42343,423430,42344,423440,42345,423450,42346,423460,42349,423490,4235,42351,423510,42352,423520,4236,42361,423610,42362,423620,42369,423690,4237,42371,423710,42372,423720,42373,423730,42374,423740,4238,42381,423810,42382,423820,42383,423830,42384,423840,42385,423850,42386,423860,4239,42391,423910,42392,423920,42393,423930,42394,423940,42399,423990,424,4241,42411,424110,42412,424120,42413,424130,4242,42421,424210,4243,42431,424310,42432,424320,42433,424330,42434,424340,4244,42441,424410,42442,424420,42443,424430,42444,424440,42445,424450,42446,424460,42447,424470,42448,424480,42449,424490,4245,42451,424510,42459,424590,4246,42461,424610,42469,424690,4247,42471,424710,42472,424720,4248,42481,424810,42482,424820,4249,42491,424910,42492,424920,42493,424930,42494,424940,42495,424950,42499,424990,425,4251,42511,425110,42512,425120,441,4411,44111,441110,44112,441120,4412,44121,441210,44122,441222,441228,4413,44131,441310,44132,441320,442,4421,44211,442110,4422,44221,442210,44229,442291,442299,443,4431,44314,443141,443142,444,4441,44411,444110,44412,444120,44413,444130,44419,444190,4442,44421,444210,44422,444220,445,4451,44511,445110,44512,445120,4452,44521,445210,44522,445220,44523,445230,44529,445291,445292,445299,4453,44531,445310,446,4461,44611,446110,44612,446120,44613,446130,44619,446191,446199,447,4471,44711,447110,44719,447190,448,4481,44811,448110,44812,448120,44813,448130,44814,448140,44815,448150,44819,448190,4482,44821,448210,4483,44831,448310,44832,448320,44-45,451,4511,45111,451110,45112,451120,45113,451130,45114,451140,4512,45121,451211,451212,452,4521,45211,452111,452112,4522,45221,452210,4523,45231,452311,452319,4529,45291,452910,45299,452990,453,4531,45311,453110,4532,45321,453210,45322,453220,4533,45331,453310,4539,45391,453910,45392,453920,45393,453930,45399,453991,453998,454,4541,45411,454110,454111,454112,454113,4542,45421,454210,4543,45431,454310,45439,454390,481,4811,48111,481111,481112,4812,48121,481211,481212,481219,482,4821,48211,482111,483,4831,48311,483111,483112,483113,483114,484,4841,48411,484110,48412,484121,484122,4842,48421,484210,48422,484220,48423,484230,485,4851,48511,485111,485113,485119,4852,48521,485210,4853,48531,485310,48532,485320,4854,48541,485410,4855,48551,485510,4859,48599,485991,485999,486,4862,48621,486210,4869,48691,486910,48699,486990,487,4871,48711,487110,4879,48799,487990,488,4881,48811,488111,488119,48819,488190,4882,48821,488210,4883,48832,488320,4884,48841,488410,48849,488490,4885,48851,488510,4889,48899,488991,488999,48-49,491,4911,49111,491110,492,4921,49211,492110,4922,49221,492210,493,4931,49311,493110,49312,493120,49313,493130,49319,493190,51,511,5111,51111,511110,51112,511120,51113,511130,51114,511140,51119,511199,5112,51121,511210,512,5121,51211,512110,51212,512120,51213,512131,512132,51219,512191,512199,5122,51221,512210,51222,512220,51223,512230,51224,512240,51225,512250,51229,512290,515,5151,51511,515111,515112,51512,515120,5152,51521,515210,517,5171,51711,517110,5172,51721,517210,5173,51731,517311,517312,5174,51741,517410,5179,51791,517911,517919,518,5182,51821,518210,519,5191,51911,519110,51912,519120,51913,519130,51919,519190,52,521,5211,52111,521110,522,5221,52211,522110,52212,522120,52213,522130,52219,522190,5222,52221,522210,52222,522220,52229,522291,522292,522293,522294,522298,5223,52231,522310,52232,522320,52239,522390,523,5231,52311,523110,52312,523120,52313,523130,52314,523140,5232,52321,523210,5239,52391,523910,52392,523920,52393,523930,52399,523991,523999,524,5241,52411,524113,524114,52412,524126,524127,524128,52413,524130,5242,52421,524210,52429,524291,524292,524298,525,5251,52511,525110,52512,525120,52519,525190,5259,52591,525910,52592,525920,52599,525990,53,531,5311,53111,531110,53112,531120,53113,531130,53119,531190,5312,53121,531210,5313,53131,531311,531312,53132,531320,53139,531390,532,5321,53211,532111,532112,53212,532120,5322,53221,532210,53222,532220,53223,532230,53228,532281,532282,532283,532284,532289,53229,532291,532299,5323,53231,532310,5324,53241,532411,532412,53242,532420,53249,532490,533,5331,53311,533110,54,541,5411,54111,541110,54119,541191,541199,5412,54121,541211,541213,541214,541219,5413,54131,541310,54132,541320,54133,541330,54134,541340,54135,541350,54136,541360,54137,541370,54138,541380,5414,54141,541410,54142,541420,54143,541430,54149,541490,5415,54151,541511,541512,541513,541519,5416,54161,541611,541612,541613,541614,541618,54162,541620,54169,541690,5417,54171,541711,541712,541713,541714,541715,54172,541720,5418,54181,541810,54182,541820,54183,541830,54184,541840,54185,541850,54186,541860,54187,541870,54189,541890,5419,54191,541910,54192,541921,541922,54193,541930,54194,541940,54199,541990,55,551,5511,55111,551111,551112,551114,56,561,5611,56111,561110,5612,56121,561210,5613,56131,561311,561312,56132,561320,56133,561330,5614,56141,561410,56142,561421,561422,56143,561431,561439,56144,561440,56145,561450,56149,561491,561492,561499,5615,56151,561510,56152,561520,56159,561591,561599,5616,56161,561611,561612,561613,56162,561621,561622,5617,56171,561710,56172,561720,56173,561730,56174,561740,56179,561790,5619,56191,561910,56192,561920,56199,561990,562,5621,56211,562111,562112,562119,5622,56221,562211,562212,562213,562219,5629,56291,562910,56292,562920,56299,562991,562998,61,611,6111,61111,611110,6112,61121,611210,6113,61131,611310,6114,61141,611410,61142,611420,61143,611430,6115,61151,611511,611512,611513,611519,6116,61161,611610,61162,611620,61163,611630,61169,611691,611692,611699,6117,61171,611710,62,621,6211,62111,621111,621112,6212,62121,621210,6213,62131,621310,62132,621320,62133,621330,62134,621340,62139,621391,621399,6214,62141,621410,62142,621420,62149,621491,621492,621493,621498,6215,62151,621511,621512,6216,62161,621610,6219,62191,621910,62199,621991,621999,622,6221,62211,622110,6222,62221,622210,6223,62231,622310,623,6231,62311,623110,6232,62321,623210,62322,623220,6233,62331,623311,623312,6239,62399,623990,624,6241,62411,624110,62412,624120,62419,624190,6242,62421,624210,62422,624221,624229,62423,624230,6243,62431,624310,6244,62441,624410,71,711,7111,71111,711110,71112,711120,71113,711130,71119,711190,7112,71121,711211,711212,711219,7113,71131,711310,71132,711320,7114,71141,711410,7115,71151,711510,712,7121,71211,712110,71212,712120,71213,712130,71219,712190,713,7131,71311,713110,71312,713120,7132,71321,713210,71329,713290,7139,71391,713910,71393,713930,71394,713940,71395,713950,71399,713990,72,721,7211,72111,721110,72112,721120,72119,721191,721199,7212,72121,721211,721214,7213,72131,721310,722,7223,72231,722310,72232,722320,72233,722330,7224,72241,722410,7225,72251,722511,722513,722514,722515,81,811,8111,81111,811111,811112,811113,811118,81112,811121,811122,81119,811191,811192,811198,8112,81121,811211,811212,811213,811219,8113,81131,811310,8114,81141,811411,811412,81142,811420,81143,811430,81149,811490,812,8121,81211,812111,812112,812113,81219,812191,812199,8122,81221,812210,81222,812220,8123,81231,812310,81232,812320,81233,812331,812332,8129,81291,812910,81292,812921,81293,812930,81299,812990,813,8131,81311,813110,8132,81321,813211,813212,813219,8133,81331,813311,813312,813319,8134,81341,813410,8139,81391,813910,81392,813920,81393,813930,81394,813940,81399,813990,814,8141,81411,814110,99,999,9999,99999,999999
