,2014,2015,2016,2017,2018,2019,2020,2021
10,329,307,319,321,301,480,477,443
11,43.48028225080003,43.62223402081392,57.800601613592086,52.82343978768449,53.46344429525591,116.51490325839414,220,209
111,21.41892316273097,20,24,18,17,18,18,19
1119,21.41892316273097,20,24,18,17,18,18,19
11192,14.442615075205524,12.40139603410102,12.000000000223295,9.000000000019387,8.499999999996612,9.000000000024231,8.999999999330635,6.488765538833215
111920,14.442615075205524,12.40139603410102,12.000000000223295,9.000000000019387,8.499999999996612,9.000000000024231,8.999999999330635,6.488765538833215
11199,6.976308087525449,7.598603965898978,11.999999999776705,8.999999999980616,8.500000000003388,8.999999999975769,9.000000000669363,12.511234461166781
111992,6.976308087525449,7.598603965898978,11.999999999776705,8.999999999980616,8.500000000003388,8.999999999975769,9.000000000669363,12.511234461166781
112,,,6.411219044963505,6.616339876701291,7.4878147651573315,26.5521769579117,55.23145709027333,51.644925533059286
1121,,,6.411219044963505,6.616339876701291,7.4878147651573315,26.5521769579117,55.23145709027333,51.644925533059286
11211,,,6.411219044963505,6.616339876701291,7.4878147651573315,26.5521769579117,55.23145709027333,51.644925533059286
112111,,,6.411219044963505,6.616339876701291,7.4878147651573315,26.5521769579117,55.23145709027333,51.644925533059286
113,7.353786362689685,6.435997338211596,6.411219044963505,6.616339876701291,7.487814765069262,14.59873418340329,22.100542754914112,20.890504882327296
1133,7.353786362689685,6.435997338211596,6.411219044963505,6.616339876701291,7.487814765069262,14.59873418340329,22.100542754914112,20.890504882327296
11331,7.353786362689685,6.435997338211596,6.411219044963505,6.616339876701291,7.487814765069262,14.59873418340329,22.100542754914112,20.890504882327296
113310,7.353786362689684,6.435997338211596,6.411219044963505,6.616339876701291,7.487814765069262,14.59873418340329,22.100542754914112,20.890504882327296
114,7.353786362689685,6.435997338211596,6.411219044963505,6.616339876701291,7.48781476502932,14.59873418340329,22.100542754914112,20.890504882327296
1142,7.353786362689685,6.435997338211596,6.411219044963505,6.616339876701291,7.48781476502932,14.59873418340329,22.100542754914112,20.890504882327296
11421,7.353786362689685,6.435997338211596,6.411219044963505,6.616339876701291,7.48781476502932,14.59873418340329,22.100542754914112,20.890504882327296
114210,7.353786362689684,6.435997338211596,6.411219044963505,6.616339876701291,7.48781476502932,14.59873418340329,22.100542754914112,20.890504882327296
115,7.353786362689685,10.750239344390723,14.566944478701576,14.974420157580624,14,42.765257933675876,102.56745739989842,96.57406470228611
1151,7.353786362689685,10.750239344390723,14.566944478701576,14.974420157580624,14,42.765257933675876,102.56745739989842,96.57406470228611
11511,7.353786362689685,10.750239344390723,14.566944478701576,14.974420157580624,14,42.765257933675876,102.56745739989842,96.57406470228611
115112,7.353786362689684,5.3751196721953605,9.03419483200329,9.25298998271805,8.433189168216362,29.004542128357407,79.79433725619667,75.04199351419132
115114,,5.375119672195361,5.532749646698285,5.721430174862574,5.566810831783637,13.760715805318469,22.77312014370174,21.532071188094775
22,7.538539521554773,6.735818437756372,6.621870524866475,,,,,
221,7.538539521554773,6.735818437756372,6.621870524866475,,,,,
2211,7.538539521554773,6.735818437756372,6.621870524866475,,,,,
22112,7.538539521554773,6.735818437756372,6.621870524866475,,,,,
221122,7.538539521554773,6.735818437756372,6.621870524866475,,,,,
23,21.376703136730576,22.20588933437315,22.323052396871507,22.888136652273825,26.4403268130225,53.582786731043655,24.925807719538398,20.957861011216252
236,14.070054936297645,15.688700158752441,15.892526392355709,16.282232526714854,19.06670353437233,39.35579662899774,17.555988774339273,14.571251038970793
2361,7.035027468148823,9.407820065090005,9.671683318618149,9.894273210101257,11.857490980575777,25.282107143120427,10.483631851891484,8.498676894610501
23611,7.035027468148823,9.407820065090005,9.671683318618149,9.894273210101257,11.857490980575777,25.282107143120427,10.483631851891484,8.498676894610501
236115,7.035027468148823,9.407820065090005,9.671683318618149,9.894273210101257,11.857490980575777,25.282107143120427,10.483631851891484,8.498676894610501
2362,7.035027468148823,6.2808800936624385,6.220843073737564,6.387959316613599,7.209212553796551,14.073689485877313,7.072356922447788,6.072574144360291
23622,7.035027468148823,6.2808800936624385,6.220843073737564,6.387959316613599,7.209212553796551,14.073689485877313,7.072356922447788,6.072574144360291
236220,7.035027468148823,6.2808800936624385,6.220843073737564,6.387959316613599,7.209212553796551,14.073689485877313,7.072356922447788,6.072574144360291
238,7.306648200432936,6.51718917562071,6.4305260045157935,6.605904125558971,7.37362327865017,14.226990102045914,7.369818945199123,6.38660997224546
2381,7.306648200432936,6.51718917562071,6.4305260045157935,,,,,
23811,7.306648200432936,6.51718917562071,6.4305260045157935,,,,,
238111,7.306648200432936,6.51718917562071,6.4305260045157935,,,,,
2382,,,,6.605904125558971,7.37362327865017,14.226990102045914,7.369818945199123,6.38660997224546
23822,,,,6.605904125558971,7.37362327865017,14.226990102045914,7.369818945199123,6.38660997224546
238221,,,,6.605904125558971,7.37362327865017,14.226990102045914,7.369818945199123,6.38660997224546
311,,,,,,,7.649664758236349,6.68764452575864
3116,,,,,,,7.649664758236349,6.68764452575864
31161,,,,,,,7.649664758236349,6.68764452575864
311612,,,,,,,7.649664758236349,6.68764452575864
31_33,,,,,,,7.649664758236349,6.68764452575864
42,14,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,14.351186565350394,7.6496647582424595,6.687644525766574
424,5.613779419234626,0.0,,,,,,
4249,5.613779419234626,0.0,,,,,,
42491,5.613779419234626,0.0,,,,,,
424910,5.613779419234626,0.0,,,,,,
425,8.386220580765372,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,14.351186565350394,7.6496647582424595,6.687644525766574
4251,8.386220580765372,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,14.351186565350394,7.6496647582424595,6.687644525766574
42512,8.386220580765372,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,14.351186565350394,7.6496647582424595,6.687644525766574
425120,8.386220580765372,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,14.351186565350394,7.6496647582424595,6.687644525766574
441,10.033583450995074,9.718885114337796,13.753057082690368,9.331055133082424,7.008777527188581,2.5612509475840644,2.830713879078482,5.208083506282578
4411,,,5.4168700872673625,,,,,
44112,,,5.4168700872673625,,,,,
441120,,,5.4168700872673625,,,,,
4413,10.033583450995074,9.718885114337796,8.33618699542301,9.331055133082424,7.00877752718858,2.5612509475840644,2.830713879078482,5.208083506282577
44131,10.033583450995074,9.718885114337796,8.33618699542301,9.331055133082424,7.00877752718858,2.5612509475840644,2.830713879078481,5.208083506282577
441310,10.033583450995074,9.718885114337796,8.33618699542301,9.331055133082424,7.00877752718858,2.5612509475840644,2.830713879078481,5.208083506282577
443,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078482,5.208083506282578
4431,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078482,5.208083506282577
44314,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078481,5.208083506282577
443142,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078481,5.208083506282577
444,6.4748124117536925,0.0,,,4.743416854608565,2.5612509475840644,2.830713879078482,5.208083506282578
4441,6.4748124117536925,0.0,,,4.743416854608565,2.5612509475840644,2.830713879078482,5.208083506282577
44413,6.4748124117536925,0.0,,,4.743416854608565,2.5612509475840644,2.830713879078481,5.208083506282577
444130,6.4748124117536925,0.0,,,4.743416854608565,2.5612509475840644,2.830713879078481,5.208083506282577
4442,0.0,,,,,,,
44421,0.0,,,,,,,
444210,0.0,,,,,,,
445,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.008777527188581,27,25,11.302169438415238
4451,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.00877752718858,27,25,11.302169438415236
44511,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.00877752718858,16.517083152129302,16.977193250378257,6.7339017510933985
445110,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.00877752718858,16.517083152129302,16.977193250378257,6.7339017510933985
44512,,,,,,10.482916847870698,8.02280674962174,4.568267687321839
445120,,,,,,10.482916847870698,8.02280674962174,4.568267687321839
446,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078482,0.0
4461,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078482,0.0
44611,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078481,0.0
446110,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078481,0.0
447,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.008777527188581,6.193745262079675,5.846430604607589,9.86549653645445
4471,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.00877752718858,6.193745262079675,5.846430604607588,9.86549653645445
44711,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.00877752718858,6.193745262079675,5.846430604607587,9.86549653645445
447110,10.033583450995074,9.718885114337796,8.64016247119175,9.331055133082424,7.00877752718858,6.193745262079675,5.846430604607587,9.86549653645445
44_45,56,48,48,46,40,46,45,42
452,6.4748124117536925,6.281114885662205,5.655539324975374,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078482,5.208083506282578
4523,,,,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078482,5.208083506282577
45231,,,,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078481,5.208083506282577
452319,,,,6.002278200250911,4.743416854608565,2.5612509475840644,2.830713879078481,5.208083506282577
4529,6.4748124117536925,6.281114885662205,5.655539324975374,,,,,
45299,6.4748124117536925,6.281114885662205,5.655539324975374,,,,,
452990,6.4748124117536925,6.281114885662205,5.655539324975374,,,,,
488,7.538539521527284,6.735818437757011,6.621870524823545,6.806135525726691,7.516172315966755,14.351186565374586,7.649664758236349,6.68764452575864
4885,7.538539521527284,6.735818437757011,6.621870524823545,6.806135525726691,7.516172315966755,14.351186565374586,7.649664758236349,6.68764452575864
48851,7.538539521527284,6.735818437757011,6.621870524823545,6.806135525726691,7.516172315966755,14.351186565374586,7.649664758236349,6.68764452575864
488510,7.538539521527284,6.735818437757011,6.621870524823545,6.806135525726691,7.516172315966755,14.351186565374586,7.649664758236349,6.68764452575864
48_49,7.538539521527284,6.735818437757011,6.621870524823545,6.806135525726691,7.516172315966755,14.351186565374586,7.649664758236349,6.68764452575864
51,,,,,,,,6.687644525766574
519,,,,,,,,6.687644525766574
5191,,,,,,,,6.687644525766574
51919,,,,,,,,6.687644525766574
519190,,,,,,,,6.687644525766574
52,14.657421167107113,13.026693482183711,12.847479620753688,13.197614636929643,14.685788649116093,28.275788195144298,14.757070614393045,15.612767802324042
522,7.3287105835339466,6.513346741091382,6.423739810356634,6.598807318575716,7.342894324565397,14.137894097585441,7.3785353072203765,9.16259082276038
5221,7.3287105835339466,6.513346741091382,6.423739810356634,6.598807318575716,7.342894324565397,14.137894097585441,7.3785353072203765,9.16259082276038
52211,7.3287105835339466,6.513346741091382,6.423739810356634,6.598807318575716,7.342894324565397,14.137894097585441,7.3785353072203765,9.16259082276038
522110,7.3287105835339466,6.513346741091382,6.423739810356634,6.598807318575716,7.342894324565397,14.137894097585441,7.3785353072203765,9.16259082276038
524,7.328710583573168,6.513346741092329,6.423739810397056,6.598807318353927,7.342894324550697,14.137894097558856,7.378535307172672,6.450176979563661
5241,7.328710583573168,6.513346741092329,6.423739810397056,6.598807318353927,7.342894324550697,14.137894097558856,7.378535307172672,6.450176979563661
52412,7.328710583573168,6.513346741092329,6.423739810397056,6.598807318353927,7.342894324550697,14.137894097558856,7.378535307172672,6.450176979563661
524126,7.328710583573168,6.513346741092329,6.423739810397056,6.598807318353927,7.342894324550697,14.137894097558856,7.378535307172672,6.450176979563661
53,7.538539521554773,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,25.518674940951854,11.540450987889017,9.615859506131086
531,7.538539521554773,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,25.518674940951854,11.540450987889017,9.615859506131086
5311,7.538539521554773,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,25.518674940951854,11.540450987889017,9.615859506131086
53111,7.538539521554773,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,25.518674940951854,11.540450987889017,9.615859506131086
531110,7.538539521554773,10.321892758047314,10.410503441594892,10.66651851652089,12.430961647471756,25.518674940951854,11.540450987889017,9.615859506131086
54,,,,,,,7.6496647582424595,6.687644525766574
541,,,,,,,7.6496647582424595,6.687644525766574
5413,,,,,,,7.6496647582424595,6.687644525766574
54136,,,,,,,7.6496647582424595,6.687644525766574
541360,,,,,,,7.6496647582424595,6.687644525766574
56,,,,6.806135525767469,7.516172315837927,0.0,7.6496647582424595,6.687644525766574
561,,,,6.806135525767469,7.516172315837927,0.0,7.6496647582424595,6.687644525766574
5617,,,,6.806135525767469,7.516172315837927,0.0,7.6496647582424595,6.687644525766574
56172,,,,,,,7.6496647582424595,6.687644525766574
561720,,,,,,,7.6496647582424595,6.687644525766574
56173,,,,6.806135525767469,7.516172315837927,0.0,,
561730,,,,6.806135525767469,7.516172315837927,0.0,,
62,103,96,99,110,104,113,85,83
621,53.098770932384625,49.39314968029689,61.43311133244747,68.37459010238948,61.415266175281516,65.77114850697345,19.218104424050903,48.584336596143565
6211,26.549385466192316,24.696574840148447,30.716555666223734,34.18729505119474,30.707633087640755,32.885574253486716,9.609052212025452,24.292168298071786
62111,26.549385466192316,24.696574840148447,30.716555666223734,34.18729505119474,30.707633087640755,32.885574253486716,9.609052212025452,24.292168298071786
621111,26.549385466192316,24.696574840148447,30.716555666223734,34.18729505119474,30.707633087640755,32.885574253486716,9.609052212025452,24.292168298071786
6213,26.549385466192316,24.696574840148447,30.716555666223734,34.18729505119474,30.707633087640755,32.885574253486716,9.609052212025452,24.292168298071786
62134,26.549385466192316,24.696574840148447,30.716555666223734,34.18729505119474,30.707633087640755,32.885574253486716,9.609052212025452,24.292168298071786
621340,26.549385466192316,24.696574840148447,30.716555666223734,34.18729505119474,30.707633087640755,32.885574253486716,9.609052212025452,24.292168298071786
623,24.950614533807684,23.303425159851553,28.566888667552544,31.62540989761053,28.584733824718466,31.22885149302655,9.84442021437642,22.41566340385644
6231,24.950614533807684,23.303425159851553,28.566888667552544,31.62540989761053,28.584733824718466,31.22885149302655,9.84442021437642,22.41566340385644
62311,24.950614533807684,23.303425159851553,28.566888667552544,31.62540989761053,28.584733824718466,31.22885149302655,9.84442021437642,22.41566340385644
623110,24.950614533807684,23.303425159851553,28.566888667552544,31.62540989761053,28.584733824718466,31.22885149302655,9.84442021437642,22.41566340385644
624,24.950614533807684,23.303425159851553,9,10,14,16,55.93747536157269,12
6241,24.950614533807684,23.303425159851553,9,10,14,16,46.129395635061854,7.751663936320245
62412,24.950614533807684,23.303425159851553,9,10,14,16,46.129395635061854,7.751663936320242
624120,24.950614533807684,23.303425159851553,9,10,14,16,46.129395635061854,7.751663936320242
6244,,,,,,,9.808079726510819,4.248336063679754
62441,,,,,,,9.808079726510819,4.248336063679754
624410,,,,,,,9.808079726510819,4.248336063679754
71,,,6.621870524866475,6.806135525767469,7.516172315837927,14.351186565350394,7.6496647582424595,6.687644525766574
712,,,6.621870524866475,6.806135525767469,7.516172315837927,14.351186565350394,7.6496647582424595,6.687644525766574
7121,,,6.621870524866475,6.806135525767469,7.516172315837927,14.351186565350394,7.6496647582424595,6.687644525766574
71219,,,6.621870524866475,6.806135525767469,7.516172315837927,14.351186565350394,7.6496647582424595,6.687644525766574
712190,,,6.621870524866475,6.806135525767469,7.516172315837927,14.351186565350394,7.6496647582424595,6.687644525766574
72,19.07362496383385,10.321892758047314,6.621870524866475,,,,,
721,7.380606366699788,,,,,,,
7211,7.380606366699788,,,,,,,
72111,7.380606366699788,,,,,,,
721110,7.380606366699788,,,,,,,
722,11.693018597134063,10.321892758047314,6.621870524866475,,,,,
7225,11.693018597134063,10.321892758047314,6.621870524866475,,,,,
72251,11.693018597134063,10.321892758047314,6.621870524866475,,,,,
722511,11.693018597134063,10.321892758047314,6.621870524866475,,,,,
81,15,19,18,17,14,16,28.878682128727256,12
812,3.16260400133394,4.50189074908753,4.478899288035834,3.646432715397805,4.0364203719587,4.619706794211276,7.3837425216011505,3.4990948662693606
8122,3.16260400133394,4.50189074908753,4.478899288035834,3.646432715397805,4.0364203719587,4.619706794211276,7.3837425216011505,3.4990948662693606
81221,3.162604001333939,4.50189074908753,4.478899288035834,3.646432715397805,4.0364203719587,4.619706794211276,7.3837425216011505,3.49909486626936
812210,3.162604001333939,4.50189074908753,4.478899288035834,3.646432715397805,4.0364203719587,4.619706794211276,7.3837425216011505,3.49909486626936
813,6.641750082220989,10.498109250912469,10.521100711964166,8.272004269644293,5.9271592560825965,6.760586411577448,14.11119708552496,5.001810267461279
8133,3.752829301860303,6.262959742015794,6.293958420198972,4.885120080276203,5.9271592560825965,6.760586411577448,14.11119708552496,5.001810267461278
81331,3.752829301860303,6.262959742015794,6.293958420198971,4.885120080276202,5.9271592560825965,6.760586411577448,14.11119708552496,5.001810267461278
813319,3.7528293018603023,6.262959742015794,6.293958420198971,4.885120080276202,5.9271592560825965,6.760586411577448,14.11119708552496,5.001810267461278
8139,2.8889207803606856,4.235149508896675,4.227142291765197,3.386884189368091,,,,
81391,2.8889207803606847,4.235149508896675,4.227142291765197,3.386884189368091,,,,
813910,2.8889207803606847,4.235149508896675,4.227142291765197,3.386884189368091,,,,
814,5.195645916445068,4,3,5.081563014957898,4.0364203719587,4.619706794211276,7.3837425216011505,3.4990948662693606
8141,5.195645916445066,4,3,5.081563014957898,4.0364203719587,4.619706794211276,7.3837425216011505,3.4990948662693606
81411,5.195645916445066,4,3,5.081563014957898,4.0364203719587,4.619706794211276,7.3837425216011505,3.49909486626936
814110,5.195645916445066,4,3,5.081563014957898,4.0364203719587,4.619706794211276,7.3837425216011505,3.49909486626936
99,19.796349916859857,20.70786801295911,13.720377386141731,17.33936531278904,1,38.0542871783897,1,4
999,19.796349916859857,20.70786801295911,13.720377386141731,17.33936531278904,1,38.0542871783897,1,4
9999,19.796349916859857,20.70786801295911,13.720377386141731,17.33936531278904,1,38.0542871783897,1,4
99999,19.796349916859857,20.70786801295911,13.720377386141728,17.33936531278904,1,38.0542871783897,1,4
999999,19.796349916859857,20.70786801295911,13.720377386141728,17.33936531278904,1,38.0542871783897,1,4
