,2014,2015,2016,2017,2018,2019,2020,2021
10,764,803,1942,1938,2709,2966,1525,1682
11,42.381243017683815,44.68217725943725,190.11306064397587,217.70412426715296,169.62998123152624,49.5492865695275,59.92061634560487,77.89199412567744
111,22.73935759162506,23.852834790162195,74.99728879350936,72.62347821738392,97.88481807137693,18,16,32.68195791418491
1112,,,,,,6.000000000000001,5.333333333333333,10.89398597139497
11121,,,,,,6.000000000000001,5.333333333333333,10.89398597139497
111219,,,,,,6.000000000000001,5.333333333333333,10.89398597139497
1114,11.36967879581253,11.9264173950811,37.49864439675468,36.31173910869196,48.94240903568846,6.000000000000001,5.333333333333333,10.89398597139497
11142,11.36967879581253,11.9264173950811,37.49864439675468,36.31173910869196,48.94240903568846,6.000000000000001,5.333333333333333,10.89398597139497
111421,11.36967879581253,11.9264173950811,37.49864439675468,36.31173910869196,48.94240903568846,6.000000000000001,5.333333333333333,10.89398597139497
1119,11.36967879581253,11.9264173950811,37.49864439675468,36.31173910869196,48.94240903568846,6.000000000000001,5.333333333333333,10.89398597139497
11192,11.36967879581253,11.9264173950811,37.49864439675468,36.31173910869196,48.94240903568846,6.000000000000001,5.333333333333333,10.89398597139497
111920,11.36967879581253,11.9264173950811,37.49864439675468,36.31173910869196,48.94240903568846,6.000000000000001,5.333333333333333,10.89398597139497
113,19.64188542605876,20.829342469275062,77.28376144063778,108.22982046198439,22,19.650674464234648,33,33
1133,19.64188542605876,20.829342469275062,77.28376144063778,108.22982046198439,22,19.650674464234648,33,33
11331,19.64188542605876,20.829342469275062,77.28376144063778,108.22982046198439,22,19.650674464234648,33,33
113310,19.64188542605876,20.829342469275062,77.28376144063778,108.22982046198439,22,19.650674464234648,33,33
115,,,37.832010409828776,36.850825587784655,49.7451631601493,11.898612105292846,10.920616345604895,12.210036211492534
1153,,,37.832010409828776,36.850825587784655,49.7451631601493,11.898612105292846,10.920616345604895,12.210036211492534
11531,,,37.832010409828776,36.850825587784655,49.7451631601493,11.898612105292846,10.920616345604895,12.210036211492534
115310,,,37.832010409828776,36.850825587784655,49.7451631601493,11.898612105292846,10.920616345604895,12.210036211492534
21,11.874008517190829,12.424381409665777,72.0289261007078,67.30408733542946,85.58584537010631,16.71970023613435,15.772309962054095,17.145373264429967
212,11.874008517190829,12.424381409665777,72.0289261007078,67.30408733542946,85.58584537010631,16.71970023613435,15.772309962054095,17.145373264429967
2123,11.874008517190829,12.424381409665777,72.0289261007078,67.30408733542946,85.58584537010631,16.71970023613435,15.772309962054095,17.145373264429967
21232,11.874008517190829,12.424381409665777,72.0289261007078,67.30408733542946,85.58584537010631,16.71970023613435,15.772309962054095,17.145373264429967
212324,11.874008517190829,12.424381409665777,72.0289261007078,67.30408733542946,85.58584537010631,16.71970023613435,15.772309962054095,17.145373264429967
23,52.31953655434846,53.93044624212898,71,89.65532574473995,92.69387725806558,69.71298620741116,51.08709597001156,52.553884940351736
237,12.319536554348458,12.930446242128983,8.801222627832788,40.65532574473997,53.69387725806558,11.712986207411168,11.087095970011559,12.55388494035173
