,2014,2015,2016,2017,2018,2019,2020,2021
10,5457,5453,9038,10996,11541,13446,12337,10725
11,237,233,243,201,4346.997884950062,5863.419475455752,236,693.5255722544299
111,31,46,44,27,45,39,49,49
1112,4.326758579643304,8.452995185890522,9.325050268028669,6.552593243536717,6.293904995094747,9.56402284704802,8.929703646242155,8.879804731616122
11121,4.326758579643304,8.452995185890522,9.325050268028669,6.552593243536717,6.293904995094747,9.56402284704802,8.929703646242155,8.879804731616122
111219,4.326758579643304,8.452995185890522,9.325050268028669,6.552593243536717,6.293904995094747,9.56402284704802,8.929703646242155,8.879804731616122
1119,26.673241420356696,37.54700481410948,34.67494973197133,20.447406756463284,38.706095004905265,29.435977152951985,40.07029635375783,40.12019526838387
11192,20,11.547004814109489,11.67494973197133,5.659400252677826,7.706095004905258,9.219692841197558,9.070296353757838,9.120195268383867
111920,20,11.547004814109489,11.67494973197133,5.659400252677826,7.706095004905258,9.219692841197558,9.070296353757838,9.120195268383867
11199,6.673241420356698,26,23,14.788006503785454,31,20.21628431175442,31,31
111992,4.287630476930279,14.520900007859582,14.129972701453225,10.67726059390557,19.769594277558436,14.018028141040507,18.044063039867424,18.17892153326315
111998,2.385610943426419,11.479099992140412,8.870027298546775,4.110745909879885,11.230405722441562,6.198256170713916,12.955936960132568,12.821078466736852
112,92,83,93,88,89,89,94,87
1121,92,83,93,88,89,89,94,87
11211,27.81108432733026,25.336361487658785,27.338957606624646,25.287778154363284,26.803372594688927,28.43143102063047,31.595364534458188,28.109626059532477
112111,27.81108432733026,25.336361487658785,27.338957606624646,25.287778154363284,26.803372594688927,28.43143102063047,31.595364534458188,28.109626059532477
11212,64.18891567266972,57.663638512341194,65.66104239337537,62.71222184563671,62.19662740531106,60.56856897936952,62.4046354655418,58.89037394046751
112120,64.18891567266972,57.663638512341194,65.66104239337537,62.71222184563671,62.19662740531106,60.56856897936952,62.4046354655418,58.89037394046751
113,25,26,27,27,4149.997884950062,5670.419475455751,32,492.5255722544301
1131,,,10.336441791402907,9.8307099247559,,,,
11311,,,10.336441791402907,9.8307099247559,,,,
113110,,,10.336441791402907,9.8307099247559,,,,
1133,25,26,16.66355820859709,17.169290075244103,4149.997884950062,5670.419475455751,32,492.5255722544301
11331,25,26,16.66355820859709,17.169290075244103,4149.997884950062,5670.419475455751,32,492.5255722544301
113310,25,26,16.66355820859709,17.169290075244103,4149.997884950062,5670.419475455751,32,492.5255722544301
115,89,78,79,59,63,65,61,65
1151,80,63.19577582242438,64.23908214818074,52,52.08158675591366,48.64361880937338,48,53
11511,80,63.19577582242438,64.23908214818074,52,52.08158675591366,48.64361880937338,48,53
115111,59,48,52,35,41,39,32,37
115112,7.0,5.065258607474797,4.079694049393579,5.666666666666666,3.6938622519712228,3.214539603124461,5.333333333333333,5.333333333333333
115115,7.0,5.065258607474797,4.079694049393579,5.666666666666666,3.6938622519712228,3.214539603124461,5.333333333333333,5.333333333333333
115116,7.0,5.065258607474797,4.079694049393579,5.666666666666666,3.6938622519712228,3.214539603124461,5.333333333333333,5.333333333333333
1152,,,,,,6.475050241219185,5.568666183875359,5.134781959453684
11521,,,,,,6.475050241219185,5.568666183875359,5.134781959453684
115210,,,,,,6.475050241219185,5.568666183875359,5.134781959453684
1153,9,14.804224177575598,14.76091785181926,7,10.91841324408633,9.881330949407426,7.431333816124637,6.8652180405463135
11531,9,14.804224177575598,14.76091785181926,7,10.91841324408633,9.881330949407426,7.431333816124637,6.8652180405463135
115310,9,14.804224177575598,14.76091785181926,7,10.91841324408633,9.881330949407426,7.431333816124637,6.8652180405463135
21,,,,,,,,56.56437870924752
212,,,,,,,,56.56437870924752
2123,,,,,,,,56.56437870924752
21232,,,,,,,,56.56437870924752
212322,,,,,,,,56.56437870924752
