,2014,2015,2016,2017,2018,2019,2020,2021
10,5895,6146,6470,7439,7822,8008,7731,7953
11,163.0952366009203,215.53396647397244,196.60471558128063,194,205,238,233,230
111,26.49652694256546,32.26939406484126,16.278734779543893,17.333274051217135,10.282965535929431,38.283228950963405,34.830980763726224,17.526239767454975
1111,,,,,,19.141614475481706,17.415490381863112,0.0
11115,,,,,,19.141614475481706,17.415490381863112,0.0
111150,,,,,,19.141614475481706,17.415490381863112,0.0
1112,13.24826347128273,16.13469703242063,16.278734779543893,17.333274051217135,10.282965535929431,19.141614475481706,17.415490381863112,17.526239767454975
11121,13.24826347128273,16.13469703242063,16.278734779543893,17.333274051217135,10.282965535929431,19.141614475481706,17.415490381863112,17.526239767454975
111219,13.24826347128273,16.13469703242063,16.278734779543893,17.333274051217135,10.282965535929431,19.141614475481706,17.415490381863112,17.526239767454975
1114,13.24826347128273,16.13469703242063,0.0,,,,,
11142,13.24826347128273,16.13469703242063,0.0,,,,,
111421,13.24826347128273,16.13469703242063,0.0,,,,,
112,74.29618435604465,93.43491547013681,91.87915568435596,81.78585654800688,168,123.4657000492307,124.75487921501212,141.34617569480727
1121,25.7201802117979,31.792280971682114,31.367143016402654,33.221599157133944,52.184224301512124,38.64070301899162,35.290579691992015,34.26241181512465
11211,12.860090105898951,15.896140485841059,15.683571508201327,16.610799578566976,26.092112150756066,19.32035150949581,17.645289845996007,17.13120590756233
112111,12.860090105898951,15.896140485841059,15.683571508201327,16.610799578566976,26.092112150756066,19.32035150949581,17.645289845996007,17.13120590756233
11212,12.860090105898951,15.896140485841059,15.683571508201327,16.610799578566976,26.092112150756066,19.32035150949581,17.645289845996007,17.13120590756233
112120,12.860090105898951,15.896140485841059,15.683571508201327,16.610799578566976,26.092112150756066,19.32035150949581,17.645289845996007,17.13120590756233
1123,35.22770409056948,45.31710252232823,44.391413245691,31.51501180467437,57.90788784924391,42.41249851511953,54.537257695101076,50.52426589369608
11232,13.004752203567872,16.078288097075614,15.859158120508262,,,,17.861433238122228,17.34488227806957
112320,13.004752203567872,16.078288097075614,15.859158120508262,,,,17.861433238122228,17.34488227806957
11234,22.222951887001614,29.238814425252617,28.532255125182747,31.51501180467437,57.90788784924391,42.41249851511953,36.67582445697886,33.17938361562651
112340,22.222951887001614,29.238814425252617,28.532255125182747,31.51501180467437,57.90788784924391,42.41249851511953,36.67582445697886,33.17938361562651
