,2014,2015,2016,2017,2018,2019,2020,2021
10,1154,1205,1224,1207,1254,1466,1164,1276
11,24.378036083272924,33.29516312759404,24.92548390794924,22.920014942157508,41.905072953017324,47.03773167741127,27.952973569265772,31.824066196833826
112,8.126012027757888,11.098387709189632,,,,,,
1121,8.126012027757888,11.098387709189632,,,,,,
11212,8.126012027757888,11.098387709189632,,,,,,
112120,8.126012027757888,11.098387709189632,,,,,,
113,8.126012027757705,11.098387709193764,12.46274195406554,11.460007471070524,20.952536476356627,23.518865838321002,13.976486784677341,15.91203309841094
1133,8.126012027757705,11.098387709193764,12.46274195406554,11.460007471070524,20.952536476356627,23.518865838321002,13.976486784677341,15.91203309841094
11331,8.126012027757705,11.098387709193764,12.46274195406554,11.460007471070524,20.952536476356627,23.518865838321002,13.976486784677341,15.91203309841094
113310,8.126012027757705,11.098387709193764,12.46274195406554,11.460007471070524,20.952536476356627,23.518865838321002,13.976486784677341,15.91203309841094
115,8.12601202775733,11.098387709210646,12.4627419538837,11.460007471086984,20.952536476660693,23.51886583909027,13.97648678458843,15.912033098422885
1153,8.12601202775733,11.098387709210646,12.4627419538837,11.460007471086984,20.952536476660693,23.51886583909027,13.97648678458843,15.912033098422885
11531,8.12601202775733,11.098387709210646,12.4627419538837,11.460007471086984,20.952536476660693,23.51886583909027,13.97648678458843,15.912033098422885
115310,8.12601202775733,11.098387709210646,12.4627419538837,11.460007471086984,20.952536476660693,23.51886583909027,13.97648678458843,15.912033098422885
21,14.535639379048526,30.98132772665109,34.29836682055444,31.462339689423008,91.84224990888717,103.44430179837397,94.33952623455183,94.37032199433808
212,14.535639379048526,19.828454405955036,21.9038651327131,20.07317405205845,71,80,81,79
2123,14.535639379048526,19.828454405955036,21.9038651327131,20.07317405205845,71,80,81,79
21231,7.267819689524157,9.91422720297752,10.95193256626951,10.036587025860172,23.30342295209613,26.024708749919697,23.84357726705445,24.038617030680037
212313,7.267819689524157,9.91422720297752,10.95193256626951,10.036587025860172,23.30342295209613,26.024708749919697,23.84357726705445,24.038617030680037
21232,7.2678196895243685,9.91422720297752,10.95193256644359,10.036587026198278,47.69657704790388,53.9752912500803,57.15642273294555,54.96138296931997
212321,,,,,23.848288523951933,26.987645625040148,28.578211366472765,27.48069148465998
212324,7.2678196895243685,9.91422720297752,10.95193256644359,10.036587026198278,23.848288523951947,26.98764562504015,28.578211366472775,27.48069148465998
213,,11.152873320696056,12.394501687841345,11.389165637364556,20.842249908887176,23.444301798373974,13.339526234551824,15.370321994338077
2131,,11.152873320696056,12.394501687841345,11.389165637364556,20.842249908887176,23.444301798373974,13.339526234551824,15.370321994338077
21311,,11.152873320696056,12.394501687841345,11.389165637364556,20.842249908887176,23.444301798373974,13.339526234551824,15.370321994338077
