,2014,2015,2016,2017,2018,2019,2020,2021
10,857,900,914,894,808,837,900,924
11,144.97851662428292,103.56357939680595,101,100,83,94,109,113
112,,,8.584441486319303,17.024224433310064,13.453002801473735,14.455504726282244,13.847385824073367,15.030478200736214
1121,,,,8.512112216653971,6.7265014007368675,7.227752363141121,6.9236929120366835,7.515239100368107
11211,,,,8.512112216653971,6.7265014007368675,7.227752363141121,6.9236929120366835,7.515239100368107
112111,,,,8.512112216653971,6.7265014007368675,7.227752363141121,6.9236929120366835,7.515239100368107
1129,,,8.584441486319303,8.512112216656096,6.7265014007368675,7.227752363141121,6.9236929120366835,7.515239100368107
11292,,,8.584441486319303,8.512112216656096,6.7265014007368675,7.227752363141121,6.9236929120366835,7.515239100368107
112920,,,8.584441486319303,8.512112216656096,6.7265014007368675,7.227752363141121,6.9236929120366835,7.515239100368107
113,144.97851662428292,103.56357939680595,92.4155585136807,82.97577556668993,69.54699719852626,79.54449527371776,95.15261417592666,97.96952179926379
1133,144.97851662428292,103.56357939680595,92.4155585136807,82.97577556668993,69.54699719852626,79.54449527371776,95.15261417592666,97.96952179926379
11331,144.97851662428292,103.56357939680595,92.4155585136807,82.97577556668993,69.54699719852626,79.54449527371776,95.15261417592666,97.96952179926379
113310,144.97851662428292,103.56357939680595,92.4155585136807,82.97577556668993,69.54699719852626,79.54449527371776,95.15261417592666,97.96952179926379
22,9.79436071558991,9.495446375564779,5.127025252670009,6.300882261407393,5.711535783918982,6.444501955096896,2.218270629785602,3.188779770397027
221,9.79436071558991,9.495446375564779,5.127025252670009,6.300882261407393,5.711535783918982,6.444501955096896,2.218270629785602,3.188779770397027
2211,9.79436071558991,9.495446375564779,5.127025252670009,6.300882261407393,5.711535783918982,6.444501955096896,2.218270629785602,3.188779770397027
22112,9.79436071558991,9.495446375564779,5.127025252670009,6.300882261407393,5.711535783918982,6.444501955096896,2.218270629785602,3.188779770397027
221122,9.79436071558991,9.495446375564779,5.127025252670009,6.300882261407393,5.711535783918982,6.444501955096896,2.218270629785602,3.188779770397027
23,222,224,210,184,169,175,187,175
236,40.76604875431867,37.04754875255098,25.627880608825496,47.76057555629691,27.256034759249957,56.525270138520554,70.65317282643595,29.603389695250264
2361,24,18,10,36.784094811706964,10,39.17029924626299,54.55549476270048,10
23611,24,18,10,36.784094811706964,10,39.17029924626299,54.55549476270048,10
236115,14.571273286301478,10.721029616323356,6.470195842278811,36.784094811706964,10,39.17029924626299,54.55549476270048,10
236118,9.42872671369852,7.278970383676644,3.529804157721189,,,,,
2362,16.76604875431866,19.04754875255098,15.627880608825489,10.976480744589947,17.256034759249957,17.354970892257555,16.09767806373547,19.60338969525026
23621,,,,,,8.677485446128777,8.048839031867734,9.80169484762513
236210,,,,,,8.677485446128777,8.048839031867734,9.80169484762513
23622,16.76604875431866,19.04754875255098,15.627880608825489,10.976480744589947,17.256034759249957,8.677485446128777,8.048839031867734,9.80169484762513
236220,16.76604875431866,19.04754875255098,15.627880608825489,10.976480744589947,17.256034759249957,8.677485446128777,8.048839031867734,9.80169484762513
237,47.23395124568132,62.95245124744902,71.37211939117451,52.23942444370311,61.743965240750036,26.474729861479446,27.34682717356405,41.39661030474975
2371,14.142988387657576,0.0,,,,,,
23713,14.142988387657576,0.0,,,,,,
237130,14.142988387657576,0.0,,,,,,
2373,33.09096285802376,62.95245124744902,71.37211939117451,52.23942444370311,61.743965240750036,26.474729861479446,27.34682717356405,41.39661030474975
23731,33.09096285802376,62.95245124744902,71.37211939117451,52.23942444370311,61.743965240750036,26.474729861479446,27.34682717356405,41.39661030474975
237310,33.09096285802376,62.95245124744902,71.37211939117451,52.23942444370311,61.743965240750036,26.474729861479446,27.34682717356405,41.39661030474975
238,134,124,113,84,80,92,89,104
2381,23.435328103350454,13.64815933231953,1.3925418860196495,2.3912672368296386,2.500000000132865,3.499999999938475,3.148594675371968,8.115538396569486
23813,6.138453539539213,3.6321972391403734,0.4944152563211603,1.0037632449210054,1.2500000000664322,1.7499999999692375,1.574297337685984,4.057769198284742
238131,6.138453539539213,3.6321972391403734,0.49441525632115935,1.0037632449210052,1.2500000000664322,1.7499999999692375,1.574297337685984,4.057769198284742
23814,11.15842102427203,6.383764854038783,0.8981266296984836,1.3875039919086314,1.2500000000664322,1.7499999999692375,1.574297337685984,4.057769198284742
238141,5.579210512136016,3.1918824270193915,0.44906331484924045,1.3875039919086305,1.2500000000664322,1.7499999999692375,1.574297337685984,4.057769198284742
238142,5.579210512136013,3.1918824270193924,0.44906331484924045,,,,,
23819,6.138453539539213,3.6321972391403734,,,,,,
238192,6.138453539539213,3.6321972391403734,,,,,,
2382,88,97,91,78,75,85,81,85
23821,14.398497377752175,15.478409048345283,15.01562940478879,13.488410794636762,22.743900964433557,26.048519280548863,25.068867364761946,26.096607862708844
238211,14.398497377752175,15.478409048345283,15.01562940478879,13.488410794636762,11.371950482216779,13.02425964027443,12.534433682380975,13.048303931354424
238212,,,,,11.371950482216779,13.02425964027443,12.534433682380975,13.048303931354424
23822,59.20300524449564,66.04318190330943,60.96874119042241,51.02317841072647,41.44983782071671,46.722746634214495,44.32224097008438,46.77480146525495
238221,59.20300524449564,66.04318190330943,45.50540642175098,37.33767836852813,30.45202983152663,34.009588556391535,32.21965461120397,34.159419947851795
238222,,,15.463334768671425,13.685500042198345,10.997807989190079,12.71315807782296,12.102586358880412,12.615381517403156
23829,14.398497377752175,15.478409048345283,15.01562940478879,13.488410794636762,10.80626121484974,12.22873408523663,11.608891665153688,12.128590672036205
238292,14.398497377752175,15.478409048345283,15.01562940478879,13.488410794636762,10.80626121484974,12.22873408523663,11.608891665153688,12.128590672036205
2383,6.59201570489113,4.1288778585838966,0.6074581139803439,1.2174655264252767,,,1.7028106491727772,
23835,6.59201570489113,4.1288778585838966,0.6074581139803424,1.217465526425276,,,,
238351,6.59201570489113,4.1288778585838966,0.6074581139803417,1.2174655264252758,,,,
23839,,,,,,,1.7028106491727768,
238392,,,,,,,1.7028106491727768,
2389,15.972656191758414,9.222962809096575,20,2.3912672367450813,2.4999999998671356,3.500000000061524,3.148594675455255,10.884461603430514
23891,9.698616626561302,5.455151294285498,12.74840388424783,1.3875039918458487,1.2499999999335678,1.7500000000307618,1.5742973377276277,6.785920139400303
238912,9.698616626561302,5.455151294285498,12.74840388424783,1.3875039918458478,1.2499999999335678,1.7500000000307618,1.5742973377276277,6.785920139400303
23899,6.274039565197114,3.767811514811077,7.251596115752172,1.0037632448992306,1.2499999999335678,1.7500000000307618,1.5742973377276277,4.0985414640302125
238992,6.274039565197114,3.767811514811077,7.251596115752172,1.0037632448992304,1.2499999999335678,1.7500000000307618,1.5742973377276277,4.0985414640302125
312,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,25.172687513300858
3121,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,25.172687513300858
31211,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,12.586343756650429
312113,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,12.586343756650429
31212,,,,,,,,12.586343756650429
312120,,,,,,,,12.586343756650429
313,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,0.0
3131,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,0.0
31311,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,0.0
313110,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,0.0
31_33,29.267626892521356,28.258428442372526,79,87,29,36,40,60
332,,,,,,7.2,8.000000000000002,11.609104162233045
3328,,,,,,7.2,8.000000000000002,11.609104162233045
33281,,,,,,7.2,8.000000000000002,11.609104162233045
332812,,,,,,7.2,8.000000000000002,11.609104162233045
333,,,,21.75,7.25,7.2,8.000000000000002,11.609104162233045
3335,,,,21.75,7.25,7.2,8.000000000000002,11.609104162233045
33351,,,,21.75,7.25,7.2,8.000000000000002,11.609104162233045
333517,,,,21.75,7.25,7.2,8.000000000000002,11.609104162233045
336,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,11.609104162233045
3366,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,11.609104162233045
33661,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,11.609104162233045
336612,9.755875630840452,9.419476147457509,26.333333333333336,21.75,7.25,7.2,8.000000000000002,11.609104162233045
42,49,49,54,43,49,50,47,47.37967458295653
