,2014,2015,2016,2017,2018,2019,2020,2021
10,3166,3214,3328,3189,3096,3077,2987,2897
11,213,280.83253006168746,263.87537889627714,243.51281159547554,238.669876433831,216,233,278.013522055268
111,84,91,91,71,79,99,99,93
1113,74,81,49.617304653257904,41.44357564543971,56.39051830354529,73.82666206304762,68.36598268008663,77.34106049271534
11133,74,81,49.617304653257904,41.44357564543971,56.39051830354529,73.82666206304762,68.36598268008663,77.34106049271534
111333,15.309868175598753,16.17201242209017,0.0,,,,,
111334,58.69013182440123,64.82798757790984,49.617304653257904,41.44357564543971,56.39051830354529,73.82666206304762,68.36598268008663,77.34106049271534
1119,10,10,41.38269534674209,29.556424354560292,22.609481696454708,25.17333793695239,30.634017319913355,15.658939507284648
11191,2.7782128474589993,2.78786889264536,12.345417604722785,,,,,
111910,2.7782128474589993,2.78786889264536,12.345417604722785,,,,,
11192,4.4435743050820005,4.4242622147092785,16.69186013729652,16.8644376462146,22.609481696454708,25.17333793695239,15.31700865995668,15.658939507284648
111920,4.4435743050820005,4.4242622147092785,16.69186013729652,16.8644376462146,22.609481696454708,25.17333793695239,15.31700865995668,15.658939507284648
11194,2.7782128474589993,2.78786889264536,12.345417604722785,12.691986708345693,0.0,,,
111940,2.7782128474589993,2.78786889264536,12.345417604722785,12.691986708345693,0.0,,,
11199,,,,,,,15.31700865995668,
111998,,,,,,,15.31700865995668,
112,30,71.83253006168742,56.87537889627714,60.512811595475554,63.66987643383105,27.035364115822944,23.15518445836135,40.01352205526802
1121,13.470942151004833,24.025981170549798,37.40627976317168,39.81522390238657,41.93726319364623,17.28446263595237,11.577592229180675,20.006761027521257
11211,,,18.703139881585848,19.907611951193285,20.96863159682947,8.642231317976186,11.577592229180675,20.006761027521257
112111,,,18.703139881585848,19.907611951193285,20.96863159682947,8.642231317976186,11.577592229180675,20.006761027521257
11212,13.470942151004833,24.025981170549798,18.703139881585848,19.907611951193285,20.96863159681676,8.642231317976186,0.0,
112120,13.470942151004833,24.025981170549798,18.703139881585848,19.907611951193285,20.96863159681676,8.642231317976186,0.0,
1123,16.52905784899517,47.80654889113764,19.469099133105463,20.69758769308899,21.73261324018481,9.750901479870576,11.577592229180675,20.006761027746766
11231,8.264528924497585,23.903274445568822,19.469099133105463,20.69758769308899,21.73261324018481,9.750901479870576,11.577592229180675,20.006761027746766
112310,8.264528924497585,23.903274445568822,19.469099133105463,20.69758769308899,21.73261324018481,9.750901479870576,11.577592229180675,20.006761027746766
11234,8.264528924497585,23.903274445568822,0.0,,,,,
112340,8.264528924497585,23.903274445568822,0.0,,,,,
113,48,49,55,40,38,27.964635884177053,34.84481554163864,39
1133,48,49,55,40,38,27.964635884177053,34.84481554163864,39
11331,48,49,55,40,38,27.964635884177053,34.84481554163864,39
113310,48,49,55,40,38,27.964635884177053,34.84481554163864,39
115,51,69,61,72,58,62,76,106
1151,47.771899363579244,60.92492042754065,54.75982849387101,62.891700623931406,49.61634909829663,52.70975508595168,58.294259683877485,95.96226669381409
11511,47.771899363579244,60.92492042754065,54.75982849387101,62.891700623931406,49.61634909829663,52.70975508595168,58.294259683877485,95.96226669381409
115114,46,56,51,57,44,46,41.98290109392784,89
115116,1.7718993635792455,4.924920427540651,3.7598284938710025,5.891700623931422,5.616349098296642,6.70975508595168,16.311358589949638,6.9622666938140805
1153,3.228100636420756,8.075079572459352,6.2401715061289975,9.108299376068583,8.38365090170336,9.290244914048321,17.70574031612252,10.037733306185924
11531,3.228100636420756,8.075079572459352,6.2401715061289975,9.108299376068583,8.38365090170336,9.290244914048321,17.70574031612252,10.037733306185924
115310,3.228100636420756,8.075079572459352,6.2401715061289975,9.108299376068583,8.38365090170336,9.290244914048321,17.70574031612252,10.037733306185924
21,,23.047460913485494,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
212,,23.047460913485494,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
2123,,23.047460913485494,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
21232,,23.047460913485494,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
212321,,23.047460913485494,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
22,34.8081950571758,41.383671291219905,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
221,34.8081950571758,41.383671291219905,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
2211,34.8081950571758,41.383671291219905,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
22112,34.8081950571758,41.383671291219905,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
221122,34.8081950571758,41.383671291219905,19.62684960700757,20.818481904516172,21.717093596295353,23.288498400955405,22.07658101318535,19.79623218536947
23,44,50,52,40,19,97.90594696807914,108.42094682060959,160
236,22,17.819658751800688,18.200958604734133,21,6.58001070666717,67.62979530226045,78.71312510187124,120.6484586579142
2361,11.000000000288379,7.059258389157771,7.651778229542391,12,3.3330975031122128,24.095752695310267,39.35656255093562,89.82235070962507
23611,11.000000000288379,7.059258389157771,7.651778229542391,12,3.3330975031122128,24.095752695310267,39.35656255093562,89.82235070962507
236115,11.000000000288379,7.059258389157771,7.651778229542391,7.037038549100916,1.6665487515561062,24.095752695310267,39.35656255093562,89.82235070962507
236118,,,,4.962961450899083,1.6665487515561066,,,
2362,10.99999999971162,10.760400362642915,10.549180375191746,9,3.2469132035549575,43.53404260695019,39.35656255093562,30.826107948289152
23622,10.99999999971162,10.760400362642915,10.549180375191746,9,3.2469132035549575,43.53404260695019,39.35656255093562,30.826107948289152
236220,10.99999999971162,10.760400362642915,10.549180375191746,9,3.2469132035549575,43.53404260695019,39.35656255093562,30.826107948289152
237,3.157554761073476,5.726786590444383,6.525751329503432,3.1361583445891026,2.4199892933328306,24.276151665818674,22.70782171873835,30.351541342085778
2372,3.157554761073476,5.726786590444383,6.525751329503432,3.1361583445891026,2.4199892933328306,24.276151665818674,22.70782171873835,30.351541342085778
23721,3.157554761073476,5.726786590444383,6.525751329503432,3.1361583445891026,2.4199892933328306,24.276151665818674,22.70782171873835,30.351541342085778
237210,3.157554761073476,5.726786590444383,6.525751329503432,3.1361583445891026,2.4199892933328306,24.276151665818674,22.70782171873835,30.351541342085778
238,18.842445238926526,26.45355465775492,27.27329006576244,15.863841655410898,10,6,7,9
2381,2.590436495761017,4.899676744515901,0.0,,,,,
23819,2.590436495761017,4.899676744515901,0.0,,,,,
238191,2.590436495761017,4.899676744515901,0.0,,,,,
2382,7.003788560846761,7.885835248306552,11.683851592547146,10,8,3.274392523443586,3.748836253971557,4.953467251741571
23822,7.003788560846761,7.885835248306552,11.683851592547146,10,8,3.274392523443586,3.748836253971557,4.953467251741571
238221,5.013617539622002,3.9429176241532775,7.4491792947305875,6.038469908577485,4.741428710168716,2.294583047870923,1.1785582452174856,1.6812063119585905
238222,1.990171021224759,3.9429176241532766,4.234672297816559,3.9615300914225138,3.258571289831283,0.9798094755726628,2.5702780087540718,3.2722609397829805
2383,6.657783686557729,8.768365920416569,9.953794584341336,2.931920827705449,1.0000000000034306,1.3628037382782068,1.6255818730142209,4.046532748258429
23831,2.2192612288525764,,,,,,,
238311,2.2192612288525764,,,,,,,
23832,,,,,,,,2.0232663741292147
238321,,,,,,,,2.0232663741292147
23834,2.2192612288525764,4.384182960208285,4.97689729217067,2.931920827705449,1.0000000000034306,1.3628037382782068,1.6255818730142209,2.0232663741292147
