,2014,2015,2016,2017,2018,2019,2020,2021
10,68190,71751,74158,76365,79505,80692,79899,82144
11,246.65742427892027,227.00250239902434,231.34623349402827,232.41197421555196,268.92366895841764,357.1567453212027,393.86074613343106,322.962604064506
111,,,,,,21.24339773004087,29.549421203878882,16
1114,,,,,,21.24339773004087,29.549421203878882,10.27086463973176
11141,,,,,,,10.20111401736464,4.93509387429894
111411,,,,,,,10.20111401736464,4.93509387429894
11142,,,,,,21.24339773004087,19.348307186514244,5.33577076543282
111421,,,,,,21.24339773004087,19.348307186514244,5.33577076543282
1119,,,,,,,,5.729135360268242
11199,,,,,,,,5.729135360268242
111998,,,,,,,,5.729135360268242
112,190,165,172,162,182,198,199,187
1121,2.8816032450659623,7.836989710263307,10.510732315296902,9.804307715472596,9.134386731119603,12.17145288265274,11.122839604545783,11.577728998663286
11211,2.8816032450659623,4.2248810243864865,6.823587384935523,8,7,8,8,7.072957910179445
112111,2.881603245065962,4.2248810243864865,3.7797638866629955,4.067711932646139,3.536475193890812,4.255674771786646,4.19678902805458,3.5702427477389405
112112,,,3.0438234982725283,3.9322880673538605,3.4635248061091883,3.744325228213353,3.80321097194542,3.5027151624405057
11212,,3.6121086858768217,3.6871449303613786,1.8043077154725977,2.1343867311196028,4.171452882652741,3.1228396045457822,4.504771088483841
112120,,3.6121086858768217,3.6871449303613786,1.8043077154725975,2.1343867311196028,4.171452882652741,3.1228396045457822,4.504771088483841
1123,182,150,154,148,170,181,184,170
11231,22.606018625056695,18.24129484399543,,,19.591851551109638,37.208245345298764,39.548092034041815,38.54392908827503
112310,22.606018625056695,18.24129484399543,,,19.591851551109638,37.208245345298764,39.548092034041815,38.54392908827503
11232,45.36577533414954,48.913536957156,57.659730377319065,54.645997073077446,58.272275874629024,53,49,42
112320,45.36577533414954,48.913536957156,57.659730377319065,54.645997073077446,58.272275874629024,53,49,42
11234,68.66243070664422,48.913536957156,57.659730377319065,54.645997073077446,58.272275874629024,53.58350930940249,55.90381593191637,50.912141823449964
112340,68.66243070664422,48.913536957156,57.659730377319065,54.645997073077446,58.272275874629024,53.58350930940249,55.90381593191637,50.912141823449964
11239,45.36577533414954,33.93163124169257,38.68053924536186,38.70800585384509,33.863596699632296,37.208245345298764,39.548092034041815,38.54392908827503
112390,45.36577533414954,33.93163124169257,38.68053924536186,38.70800585384509,33.863596699632296,37.208245345298764,39.548092034041815,38.54392908827503
1129,5.118396754934036,7.16301028973669,7.489267684703099,4.1956922845274,2.865613268880397,4.8285471173472585,3.877160395454217,5.422271001336713
11292,2.5591983774670184,3.581505144868345,3.7446338423515497,2.0978461422637,2.865613268880397,4.8285471173472585,3.877160395454217,5.422271001336713
112920,2.559198377467018,3.581505144868345,3.7446338423515497,2.0978461422637,2.865613268880397,4.8285471173472585,3.877160395454217,5.422271001336713
11299,2.5591983774670184,3.581505144868345,3.7446338423515497,2.0978461422637,,,,
112990,2.559198377467018,3.581505144868345,3.7446338423515497,2.0978461422637,,,,
113,23,20,19,14,26.123307326671895,16,21,16
1133,23,20,19,14,26.123307326671895,16,21,16
11331,23,20,19,14,26.123307326671895,16,21,16
113310,23,20,19,14,26.123307326671895,16,21,16
114,7.900298746631642,10.002502399024344,15.346233494028258,13.265076694075127,11.800361631745746,9.913347591161873,11.31132492955227,20.110461937800856
1142,7.900298746631642,10.002502399024344,15.346233494028258,13.265076694075127,11.800361631745746,9.913347591161873,11.31132492955227,20.110461937800856
11421,7.900298746631642,10.002502399024344,15.346233494028258,13.265076694075127,11.800361631745746,9.913347591161873,11.31132492955227,20.110461937800856
114210,7.900298746631642,10.002502399024344,15.346233494028258,13.265076694075127,11.800361631745746,9.913347591161873,11.31132492955227,20.110461937800856
115,25.757125532288676,32,25,43.14689752147682,49,112,133,83.85214212670517
1151,7.57780308407539,8.329010645995996,6.561724551853865,12.953763377301485,13.14099478027669,27.730122564334163,27.35502937495018,36.15488002391097
11511,7.57780308407539,8.329010645995996,6.561724551853865,12.953763377301485,13.14099478027669,27.730122564334163,27.35502937495018,36.15488002391097
115112,,,,,,,,18.07744001195549
115115,7.57780308407539,8.329010645995996,6.561724551853865,12.953763377301485,13.14099478027669,27.730122564334163,27.35502937495018,18.07744001195549
1152,7.57780308407539,11.835494677002004,9.219137724073063,17.23937076687384,22.718010439446605,84.26987743566582,105.64497062504981,47.6972621027942
11521,7.57780308407539,11.835494677002004,9.219137724073063,17.23937076687384,22.718010439446605,84.26987743566582,105.64497062504981,47.6972621027942
115210,7.57780308407539,11.835494677002004,9.219137724073063,17.23937076687384,22.718010439446605,84.26987743566582,105.64497062504981,47.6972621027942
1153,10.601519364137896,11.835494677002004,9.219137724073063,12.953763377301485,13.14099478027669,,,
11531,10.601519364137896,11.835494677002004,9.219137724073063,12.953763377301485,13.14099478027669,,,
115310,10.601519364137896,11.835494677002004,9.219137724073063,12.953763377301485,13.14099478027669,,,
21,20.342575721097024,17.99749760099207,23.65376650601019,28.588025784466947,24.076331041575205,26.843254678775384,24.13925386656056,50.03739593551579
212,20.342575721097024,17.99749760099207,23.65376650601019,28.588025784466947,24.076331041575205,16.850607487640765,12.741815227002046,30.108713836271043
2123,20.342575721097024,17.99749760099207,23.65376650601019,28.588025784466947,24.076331041575205,16.850607487640765,12.741815227002046,30.108713836271043
21231,12.269724457032726,9.35509273894531,11.826883252966942,16.34089518862219,13.127626706232299,8.383005665382212,3.28460387450041,30.108713836271043
212313,12.269724457032726,9.35509273894531,11.826883252966942,16.34089518862219,13.127626706232299,8.383005665382212,3.28460387450041,30.108713836271043
21232,8.072851264064296,8.642404862046762,11.826883253043247,12.247130595844755,10.948704335342907,8.46760182225855,9.457211352501634,0.0
212321,8.072851264064296,8.642404862046762,11.826883253043247,12.247130595844755,10.948704335342907,8.46760182225855,9.457211352501634,0.0
213,,,,,,9.992647191134623,11.397438639558516,19.928682099244742
2131,,,,,,9.992647191134623,11.397438639558516,19.928682099244742
21311,,,,,,9.992647191134623,11.397438639558516,19.928682099244742
213115,,,,,,9.992647191134623,11.397438639558516,19.928682099244742
22,140,155,164,158,166,170,157,160
221,140,155,164,158,166,170,157,160
2211,70.00000000049229,103.98814475361932,110.34490616163411,105.22861761980661,110.69095384861025,96.80363689811387,77.19867450237844,75.72630094428305
22111,,25.626469972197615,26.537869689062273,27.768904813772,28.831960007261266,25.047625664446215,,
221114,,25.626469972197615,26.537869689062273,27.768904813772,28.831960007261266,25.047625664446215,,
22112,70.00000000049229,78.3616747814217,83.80703647257184,77.4597128060346,81.85899384134896,71.75601123366764,77.19867450237844,75.72630094428305
221122,70.00000000049229,78.3616747814217,83.80703647257184,77.4597128060346,81.85899384134896,71.75601123366764,77.19867450237844,75.72630094428305
2212,69.99999999950768,51.01185524638066,53.65509383836587,52.77138238019336,55.30904615138975,48.344903843116754,52.39191823013251,53.895523377728324
22121,69.99999999950768,51.01185524638066,53.65509383836587,52.77138238019336,55.30904615138975,48.344903843116754,52.39191823013251,53.895523377728324
221210,69.99999999950768,51.01185524638066,53.65509383836587,52.77138238019336,55.30904615138975,48.344903843116754,52.39191823013251,53.895523377728324
2213,,,,,,24.851459258769385,27.409407267489044,30.378175677988626
22131,,,,,,24.851459258769385,27.409407267489044,30.378175677988626
221310,,,,,,24.851459258769385,27.409407267489044,30.378175677988626
23,3263,3417,3696,4127,4303,4394,4499,4515
236,578,675,711,852,907,992,940,1036
2361,273,337,356,362,372,388,415,454
23611,273,337,356,362,372,388,415,454
236115,189,246,271,287,293,295,260,253
236116,,0.0,,,,,,
236117,19,25.0197435115639,24,26,21,28,80,81
236118,65,65.9802564884361,61,49,58,65,75,120
2362,305,338,355,490,535,604,525,582
23621,28.455744243522332,28.80132325160328,38.30664005390512,54.156070426155836,55.86206732476704,12,9,17
236210,28.455744243522332,28.80132325160328,38.30664005390512,54.156070426155836,55.86206732476704,12,9,17
23622,276.5442557564776,309.1986767483967,316.6933599460949,435.8439295738441,479.1379326752329,592,516,565
236220,276.5442557564776,309.1986767483967,316.6933599460949,435.8439295738441,479.1379326752329,592,516,565
237,500,461,460,556,561,553,643,551
