,2014,2015,2016,2017,2018,2019,2020,2021
10,4757,5046,5155,4938,5132,5260,5096,5188
11,119.88651270388924,143.95582716144418,125.44384664892316,133.0304846573402,399.9547631526332,338.8348864376767,294.09402873163975,248.98737472444265
112,32.88651270388923,56.95582716144418,34.44384664892317,49.03048465734019,70.78896655941695,17,14,132.98737472444265
1121,32.88651270388923,56.95582716144418,34.44384664892317,49.03048465734019,47.24445814861834,11.910628645604564,9.649158330042997,106.70635528571043
11211,16.443256351944278,28.47791358072246,17.221923324501983,24.515242328674216,23.62222907430918,7.339991590378236,5.777360029893379,79.83836780739456
112111,16.443256351944278,28.47791358072246,17.221923324501983,24.515242328674216,23.62222907430918,7.339991590378236,5.777360029893379,79.83836780739456
11212,16.443256351944946,28.477913580721715,17.221923324421187,24.51524232866598,23.62222907430918,4.570637055226331,3.871798300149619,26.867987478315875
112120,16.443256351944946,28.477913580721715,17.221923324421187,24.51524232866598,23.62222907430918,4.570637055226331,3.871798300149619,26.867987478315875
1124,,,,,23.544508410798617,5.089371354395435,4.350841669957003,26.2810194387322
11241,,,,,23.544508410798617,5.089371354395435,4.350841669957003,26.2810194387322
112410,,,,,23.544508410798617,5.089371354395435,4.350841669957003,26.2810194387322
113,73,78,85,77,90,104,106,101
1133,73,78,85,77,90,104,106,101
11331,73,78,85,77,90,104,106,101
113310,73,78,85,77,90,104,106,101
115,14,9,6,7,239.16579659321616,217.83488643767666,174.09402873163964,15
1153,14,9,6,7,239.16579659321616,217.83488643767666,174.09402873163964,15
11531,14,9,6,7,239.16579659321616,217.83488643767666,174.09402873163964,15
115310,14,9,6,7,239.16579659321616,217.83488643767666,174.09402873163964,15
21,28.693040161857304,50.51316538907606,29.968417035016714,43.00678425617284,43.50166116782779,35.754976433671615,34.7348085740308,49.393143075347375
212,28.693040161857304,50.51316538907606,29.968417035016714,43.00678425617284,43.50166116782779,35.754976433671615,34.7348085740308,49.393143075347375
2123,28.693040161857304,50.51316538907606,29.968417035016714,43.00678425617284,43.50166116782779,35.754976433671615,34.7348085740308,49.393143075347375
21231,28.693040161857304,50.51316538907606,29.968417035016714,43.00678425617284,43.50166116782779,35.754976433671615,34.7348085740308,49.393143075347375
212313,28.693040161857304,50.51316538907606,29.968417035016714,43.00678425617284,43.50166116782779,35.754976433671615,34.7348085740308,49.393143075347375
22,88.30894626584502,251.62776673339857,90.7278750242775,116.31946269775212,118.49572772067069,96.10056754636263,91.65875979439218,151.75262246424035
221,88.30894626584502,251.62776673339857,90.7278750242775,116.31946269775212,118.49572772067069,96.10056754636263,91.65875979439218,151.75262246424035
2211,72.08070600501104,226.88778107385022,73.6692728580464,93.42264361308555,95.65250408197947,76.76651343087897,72.88877237693896,127.63158772967769
22111,43.159949283736545,172.33712996075727,43.858090901885184,70.61291717453393,47.82625204098973,38.38325671543949,36.44438618846949,63.815793864838845
221112,43.159949283736545,172.33712996075727,43.858090901885184,70.61291717453393,47.82625204098973,38.38325671543949,36.44438618846949,63.815793864838845
22112,28.920756721274508,54.550651113093,29.811181956161224,22.809726438551614,47.82625204098973,38.38325671543949,36.44438618846949,63.815793864838845
221122,28.920756721274508,54.550651113093,29.811181956161224,22.809726438551614,47.82625204098973,38.38325671543949,36.44438618846949,63.815793864838845
2212,16.228240260833985,24.73998565954833,17.058602166231097,22.896819084666575,22.843223638691224,19.334054115483667,18.769987417453216,24.121034734562652
22121,16.228240260833985,24.73998565954833,17.058602166231097,22.896819084666575,22.843223638691224,19.334054115483667,18.769987417453216,24.121034734562652
221210,16.228240260833985,24.73998565954833,17.058602166231097,22.896819084666575,22.843223638691224,19.334054115483667,18.769987417453216,24.121034734562652
23,445,491,448,463,460,505,535,550
236,41,34,39,35,38,23,44,55
2361,27.967172663117207,26,26.448782959596635,26,28,16,26,37
23611,27.967172663117207,26,26.448782959596635,26,28,16,26,37
236115,13.98358629612215,13.000000000000524,13.824528407250884,9.971631528889745,11.55150835651395,6.521050806266672,9,25
236118,13.983586366995054,12.999999999999487,12.624254552345754,16.028368471110255,16.448491643486054,9.478949193733325,17,12
2362,13.032827336882796,8,12.551217040403369,9,10,7,18,18
23622,13.032827336882796,8,12.551217040403369,9,10,7,18,18
236220,13.032827336882796,8,12.551217040403369,9,10,7,18,18
237,100,92,84,71,72,101,38,40
2371,14.0170356709412,34.88775618128041,31.247049936743654,30.041009439979486,30.603995399920603,19.919257495008736,12.06981043489567,10.10306263340852
23711,,,,15.020504719989747,15.301997699960305,,,
237110,,,,15.020504719989747,15.301997699960305,,,
23713,14.0170356709412,34.88775618128041,31.247049936743654,15.020504719989747,15.301997699960305,19.919257495008736,12.06981043489567,10.10306263340852
237130,14.0170356709412,34.88775618128041,31.247049936743654,15.020504719989747,15.301997699960305,19.919257495008736,12.06981043489567,10.10306263340852
2372,8.982964329058797,0.0,,,,,,
23721,8.982964329058797,0.0,,,,,,
237210,8.982964329058797,0.0,,,,,,
2373,77,57.11224381871958,52.75295006325634,40.95899056002051,41.3960046000794,81.08074250499125,25.930189565104328,19.793874733182953
23731,77,57.11224381871958,52.75295006325634,40.95899056002051,41.3960046000794,81.08074250499125,25.930189565104328,19.793874733182953
237310,77,57.11224381871958,52.75295006325634,40.95899056002051,41.3960046000794,81.08074250499125,25.930189565104328,19.793874733182953
2379,,,,,,,,10.10306263340852
23799,,,,,,,,10.10306263340852
237990,,,,,,,,10.10306263340852
238,304,365,325,357,350,381,453,455
2381,10,14,16,16,28.1838243649361,29,27,35
23811,4.0951509519987335,5.558687321058278,6.448057743906452,6.449674093893885,8.694135469011,5.282933970420379,7.669279911797569,10.215206344470777
238111,4.0951509519987335,5.558687321058278,6.448057743906452,6.449674093893885,8.694135469011,5.282933970420379,3.834639955898785,5.107603172235389
238112,,,,,,,3.834639955898785,5.107603172235389
23813,,,,,,5.282933970420379,4.534459531412797,5.926688885029394
238131,,,,,,5.282933970420379,4.534459531412797,5.926688885029394
23815,,,,,,5.282933970420379,4.534459531412797,10.215206344476005
238151,,,,,,5.282933970420379,4.534459531412797,5.1076031722380035
238152,,,,,,,,5.1076031722380035
23816,5.904849048001268,8.441312678941722,9.55194225609355,9.550325906106114,19.4896888959251,13.151198088738866,10.261801025376839,8.64289842602382
238161,5.904849048001268,8.441312678941722,9.55194225609355,9.550325906106114,12.012086826417764,8.661048379408351,6.472912119837099,8.64289842602382
238162,,,,,7.477602069507334,4.490149709330512,3.7888889055397383,0.0
2382,107,125,110,108,108,116,122,120
23821,24,28.950878120683477,26.580770347123597,28.19236179931751,21,17,14.654815249714053,11.94135367571131
238211,9.174928748432539,9.835896492380359,9.43549005765724,11.192361799317517,11.479983994565442,9.362429414689768,8.17354722774507,6.670293352505648
238212,14.825071251567456,19.11498162830312,17.14528028946636,17,9.520016005434561,7.637570585310231,6.481268021968984,5.271060323205667
23822,71,83,71,68,77,85,100,102
238221,53,68,56,51,62,71,69.7488377299855,78.06480216221631
238222,18,15,15,17,15,14,30.25116227001452,23.935197837783694
23829,12,13.049121879316523,12.419229652876403,11.807638200682485,10,14,7.345184750285947,6.058646324288687
238292,12,13.049121879316523,12.419229652876403,11.807638200682485,10,14,7.345184750285947,6.058646324288687
2383,54,54,57,56,57.8161756350639,62,70,70
23831,8.251416980995801,7.381842904054543,7.618447647004966,1.8689252204386837,8.442827846307779,0.0,,
238312,8.251416980995801,7.381842904054543,7.618447647004966,1.8689252204386837,8.442827846307779,0.0,,
23832,20.994332076016796,16.556663161518287,20.364881170025456,47,19.969219473691567,30.75726491367102,34.91319134206718,23.483617874786127
238321,7.327203933152764,6.098222709805911,10.18244058501273,23.49999999908185,12.651456053269289,19.81751853176089,22.57375618812633,11.741808937393069
238322,13.667128142864033,10.458440451712374,10.182440585012728,23.500000000918153,7.317763420422275,10.939746381910133,12.339435153940851,11.741808937393069
23833,8.251416980995801,7.381842904054543,7.618447647004966,1.8689252204386837,8.442827846307779,11.920387793667526,13.138982639820131,12.643837306488653
238331,8.251416980995801,7.381842904054543,7.618447647004966,1.8689252204386837,8.442827846307779,11.920387793667526,13.138982639820131,12.643837306488653
23835,8.251416980995801,15.297808126318063,13.779775888959641,3.3932243386839476,12.518472622449007,19.32234729266145,21.947826018112693,21.228707512236557
238351,8.251416980995801,15.297808126318063,13.779775888959641,3.3932243386839476,12.518472622449007,19.32234729266145,21.947826018112693,21.228707512236557
